"year","state","election_date","start_date","end_date","sample_size","poll_date","pollster","poll_dem","poll_rep"
2020,"Montana",2020-11-03,2020-10-05,2020-10-07,500,2020-10-06,"Emerson College",43.6,56.4
2020,"Nebraska",2020-11-03,2020-10-20,2020-11-01,1666,2020-10-26,"SurveyMonkey",44,54
2020,"Nebraska",2020-11-03,2020-10-20,2020-11-01,1666,2020-10-26,"SurveyMonkey",43,55
2020,"Nebraska",2020-11-03,2020-10-18,2020-10-31,1751,2020-10-24,"SurveyMonkey",43,55
2020,"Nebraska",2020-11-03,2020-10-18,2020-10-31,1751,2020-10-24,"SurveyMonkey",43,56
2020,"Nebraska",2020-11-03,2020-10-17,2020-10-30,1722,2020-10-23,"SurveyMonkey",43,55
2020,"Nebraska",2020-11-03,2020-10-17,2020-10-30,1722,2020-10-23,"SurveyMonkey",42,56
2020,"Nebraska",2020-11-03,2020-10-16,2020-10-29,1678,2020-10-22,"SurveyMonkey",43,55
2020,"Nebraska",2020-11-03,2020-10-16,2020-10-29,1678,2020-10-22,"SurveyMonkey",42,56
2020,"Nevada",2020-11-03,2020-10-27,2020-11-01,1442,2020-10-29,"Data for Progress",51,44
2020,"Nevada",2020-11-03,2020-10-20,2020-11-01,2211,2020-10-26,"SurveyMonkey",50,48
2020,"Nevada",2020-11-03,2020-10-20,2020-11-01,2211,2020-10-26,"SurveyMonkey",49,49
2020,"Nevada",2020-11-03,2020-10-29,2020-10-31,720,2020-10-30,"Emerson College",48.9,47.2
2020,"Nevada",2020-11-03,2020-10-18,2020-10-31,2247,2020-10-24,"SurveyMonkey",50,48
2020,"Nevada",2020-11-03,2020-10-18,2020-10-31,2247,2020-10-24,"SurveyMonkey",49,49
2020,"Nevada",2020-11-03,2020-10-17,2020-10-30,2047,2020-10-23,"SurveyMonkey",51,47
2020,"Nevada",2020-11-03,2020-10-17,2020-10-30,2047,2020-10-23,"SurveyMonkey",50,48
2020,"Nevada",2020-11-03,2020-10-28,2020-10-29,1024,2020-10-28,"Trafalgar Group",49.4,47.1
2020,"Nevada",2020-11-03,2020-10-16,2020-10-29,2072,2020-10-22,"SurveyMonkey",51,47
2020,"Nevada",2020-11-03,2020-10-16,2020-10-29,2072,2020-10-22,"SurveyMonkey",49,49
2020,"Nevada",2020-11-03,2020-10-27,2020-10-28,688,2020-10-27,"Gravis Marketing",50,44
2020,"Nevada",2020-11-03,2020-10-23,2020-10-26,809,2020-10-24,"Siena College/The New York Times Upshot",49,43
2020,"Nevada",2020-11-03,2020-10-16,2020-10-23,802,2020-10-19,"University of Nevada, Las Vegas",50,41
2020,"Nevada",2020-11-03,2020-10-17,2020-10-20,712,2020-10-18,"Civiqs",52,43
2020,"Nevada",2020-11-03,2020-10-07,2020-10-11,512,2020-10-09,"WPA Intelligence (WPAi)",44,42
2020,"Nevada",2020-11-03,2020-10-06,2020-10-09,1036,2020-10-07,"YouGov",52,46
2020,"New Hampshire",2020-11-03,2020-10-20,2020-11-01,910,2020-10-26,"SurveyMonkey",54,45
2020,"New Hampshire",2020-11-03,2020-10-20,2020-11-01,910,2020-10-26,"SurveyMonkey",53,46
2020,"New Hampshire",2020-11-03,2020-10-18,2020-10-31,982,2020-10-24,"SurveyMonkey",53,46
2020,"New Hampshire",2020-11-03,2020-10-18,2020-10-31,982,2020-10-24,"SurveyMonkey",52,47
2020,"New Hampshire",2020-11-03,2020-10-17,2020-10-30,973,2020-10-23,"SurveyMonkey",53,46
2020,"New Hampshire",2020-11-03,2020-10-17,2020-10-30,973,2020-10-23,"SurveyMonkey",52,47
2020,"New Hampshire",2020-11-03,2020-10-16,2020-10-29,986,2020-10-22,"SurveyMonkey",53,45
2020,"New Hampshire",2020-11-03,2020-10-16,2020-10-29,986,2020-10-22,"SurveyMonkey",53,46
2020,"New Hampshire",2020-11-03,2020-10-26,2020-10-28,600,2020-10-27,"American Research Group",58,39
2020,"New Hampshire",2020-11-03,2020-10-24,2020-10-28,864,2020-10-26,"University of New Hampshire",53,45
2020,"New Hampshire",2020-11-03,2020-10-23,2020-10-26,1018,2020-10-24,"Saint Anselm College",52,44
2020,"New Hampshire",2020-11-03,2020-10-16,2020-10-26,757,2020-10-21,"University of Massachusetts Lowell",53,43
2020,"New Hampshire",2020-11-03,2020-10-09,2020-10-12,899,2020-10-10,"University of New Hampshire",55,43
2020,"New Hampshire",2020-11-03,2020-10-08,2020-10-12,500,2020-10-10,"Suffolk University",51,40.8
2020,"New Jersey",2020-11-03,2020-10-31,2020-11-01,450,2020-10-31,"Research Co.",56,38
2020,"New Jersey",2020-11-03,2020-10-27,2020-11-01,324,2020-10-29,"Swayable",58.9,40
2020,"New Jersey",2020-11-03,2020-10-20,2020-11-01,3480,2020-10-26,"SurveyMonkey",59,38
2020,"New Jersey",2020-11-03,2020-10-20,2020-11-01,3480,2020-10-26,"SurveyMonkey",59,39
2020,"New Jersey",2020-11-03,2020-10-18,2020-10-31,3697,2020-10-24,"SurveyMonkey",60,37
2020,"New Jersey",2020-11-03,2020-10-18,2020-10-31,3697,2020-10-24,"SurveyMonkey",60,38
2020,"New Jersey",2020-11-03,2020-10-17,2020-10-30,3688,2020-10-23,"SurveyMonkey",60,37
2020,"New Jersey",2020-11-03,2020-10-17,2020-10-30,3688,2020-10-23,"SurveyMonkey",60,38
2020,"New Jersey",2020-11-03,2020-10-16,2020-10-29,3743,2020-10-22,"SurveyMonkey",60,37
2020,"New Jersey",2020-11-03,2020-10-16,2020-10-29,3743,2020-10-22,"SurveyMonkey",60,38
2020,"New Jersey",2020-11-03,2020-10-23,2020-10-26,386,2020-10-24,"Swayable",61.8,37.7
2020,"New Jersey",2020-11-03,2020-10-18,2020-10-24,972,2020-10-21,"Rutgers University",59,37
2020,"New Jersey",2020-11-03,2020-10-18,2020-10-24,872,2020-10-21,"Rutgers University",61,37
2020,"New Jersey",2020-11-03,2020-10-07,2020-10-13,721,2020-10-10,"Stockton University",56.3,35.8
2020,"New Jersey",2020-11-03,2020-10-05,2020-10-13,500,2020-10-09,"DKC Analytics",56,34
2020,"New Mexico",2020-11-03,2020-10-20,2020-11-01,1375,2020-10-26,"SurveyMonkey",56,42
2020,"New Mexico",2020-11-03,2020-10-20,2020-11-01,1375,2020-10-26,"SurveyMonkey",56,42
2020,"New Mexico",2020-11-03,2020-10-18,2020-10-31,1463,2020-10-24,"SurveyMonkey",55,43
2020,"New Mexico",2020-11-03,2020-10-18,2020-10-31,1463,2020-10-24,"SurveyMonkey",55,43
2020,"New Mexico",2020-11-03,2020-10-17,2020-10-30,1483,2020-10-23,"SurveyMonkey",55,43
2020,"New Mexico",2020-11-03,2020-10-17,2020-10-30,1483,2020-10-23,"SurveyMonkey",55,43
2020,"New Mexico",2020-11-03,2020-10-23,2020-10-29,1180,2020-10-26,"Research & Polling Inc.",54,42
2020,"New Mexico",2020-11-03,2020-10-16,2020-10-29,1548,2020-10-22,"SurveyMonkey",55,43
2020,"New Mexico",2020-11-03,2020-10-16,2020-10-29,1548,2020-10-22,"SurveyMonkey",56,43
2020,"New Mexico",2020-11-03,2020-10-14,2020-10-17,600,2020-10-15,"GBAO",54,41
2020,"New York",2020-11-03,2020-10-31,2020-11-01,450,2020-10-31,"Research Co.",61,33
2020,"New York",2020-11-03,2020-10-20,2020-11-01,5830,2020-10-26,"SurveyMonkey",63,34
2020,"New York",2020-11-03,2020-10-20,2020-11-01,5830,2020-10-26,"SurveyMonkey",63,35
2020,"New York",2020-11-03,2020-10-18,2020-10-31,5934,2020-10-24,"SurveyMonkey",63,34
2020,"New York",2020-11-03,2020-10-18,2020-10-31,5934,2020-10-24,"SurveyMonkey",63,35
2020,"New York",2020-11-03,2020-10-17,2020-10-30,5769,2020-10-23,"SurveyMonkey",62,34
2020,"New York",2020-11-03,2020-10-17,2020-10-30,5769,2020-10-23,"SurveyMonkey",63,35
2020,"New York",2020-11-03,2020-10-16,2020-10-29,5531,2020-10-22,"SurveyMonkey",62,34
2020,"New York",2020-11-03,2020-10-16,2020-10-29,5531,2020-10-22,"SurveyMonkey",62,35
2020,"New York",2020-11-03,2020-10-23,2020-10-26,495,2020-10-24,"Swayable",65.4,32.8
2020,"North Carolina",2020-11-03,2020-10-27,2020-11-02,690,2020-10-30,"Swayable",52.3,46.4
2020,"North Carolina",2020-11-03,2020-10-29,2020-11-01,473,2020-10-30,"Change Research",49,47
2020,"North Carolina",2020-11-03,2020-10-27,2020-11-01,908,2020-10-29,"Data for Progress",50,48
2020,"North Carolina",2020-11-03,2020-10-27,2020-11-01,707,2020-10-29,"Ipsos",50,48
2020,"North Carolina",2020-11-03,2020-10-27,2020-11-01,707,2020-10-29,"Ipsos",49,48
2020,"North Carolina",2020-11-03,2020-10-20,2020-11-01,4867,2020-10-26,"SurveyMonkey",53,45
2020,"North Carolina",2020-11-03,2020-10-20,2020-11-01,4867,2020-10-26,"SurveyMonkey",51,47
2020,"North Carolina",2020-11-03,2020-10-30,2020-10-31,450,2020-10-30,"Opinion Savvy/InsiderAdvantage",43.6,48
2020,"North Carolina",2020-11-03,2020-10-30,2020-10-31,812,2020-10-30,"AtlasIntel",47.5,49.5
2020,"North Carolina",2020-11-03,2020-10-30,2020-10-31,676,2020-10-30,"Frederick Polls",51,49
2020,"North Carolina",2020-11-03,2020-10-29,2020-10-31,855,2020-10-30,"Emerson College",47.4,47.1
2020,"North Carolina",2020-11-03,2020-10-22,2020-10-31,1982,2020-10-26,"Morning Consult",49.1,48.4
2020,"North Carolina",2020-11-03,2020-10-18,2020-10-31,5274,2020-10-24,"SurveyMonkey",53,45
2020,"North Carolina",2020-11-03,2020-10-18,2020-10-31,5274,2020-10-24,"SurveyMonkey",52,47
2020,"North Carolina",2020-11-03,2020-10-23,2020-10-30,901,2020-10-26,"SSRS",51,45
2020,"North Carolina",2020-11-03,2020-10-23,2020-10-30,932,2020-10-26,"SSRS",50,44
2020,"North Carolina",2020-11-03,2020-10-17,2020-10-30,5280,2020-10-23,"SurveyMonkey",53,45
2020,"North Carolina",2020-11-03,2020-10-17,2020-10-30,5280,2020-10-23,"SurveyMonkey",52,47
2020,"North Carolina",2020-11-03,2020-10-28,2020-10-29,800,2020-10-28,"Rasmussen Reports/Pulse Opinion Research",47,48
2020,"North Carolina",2020-11-03,2020-10-27,2020-10-29,1082,2020-10-28,"Trafalgar Group",47,49
2020,"North Carolina",2020-11-03,2020-10-26,2020-10-29,903,2020-10-27,"Harris Insights & Analytics",49,48
2020,"North Carolina",2020-11-03,2020-10-26,2020-10-29,1489,2020-10-27,"Redfield & Wilton Strategies",49,47
2020,"North Carolina",2020-11-03,2020-10-16,2020-10-29,5356,2020-10-22,"SurveyMonkey",52,46
2020,"North Carolina",2020-11-03,2020-10-16,2020-10-29,5356,2020-10-22,"SurveyMonkey",51,47
2020,"North Carolina",2020-11-03,2020-10-27,2020-10-28,750,2020-10-27,"Cardinal Point Analytics (CardinalGPS)",45.9,48.05
2020,"North Carolina",2020-11-03,2020-10-27,2020-10-28,1103,2020-10-27,"East Carolina University",50.32,47.6
2020,"North Carolina",2020-11-03,2020-10-25,2020-10-28,1049,2020-10-26,"Marist College",51,46
2020,"North Carolina",2020-11-03,2020-10-25,2020-10-28,800,2020-10-26,"Marist College",52,46
2020,"North Carolina",2020-11-03,2020-10-26,2020-10-27,937,2020-10-26,"Public Policy Polling",51,47
2020,"North Carolina",2020-11-03,2020-10-26,2020-10-27,614,2020-10-26,"Gravis Marketing",49,46
2020,"North Carolina",2020-11-03,2020-10-24,2020-10-27,600,2020-10-25,"Meeting Street Research",48,45
2020,"North Carolina",2020-11-03,2020-10-23,2020-10-27,1034,2020-10-25,"Siena College/The New York Times Upshot",48,45
2020,"North Carolina",2020-11-03,2020-10-21,2020-10-27,647,2020-10-24,"Ipsos",49,48
2020,"North Carolina",2020-11-03,2020-10-21,2020-10-27,647,2020-10-24,"Ipsos",49,48
2020,"North Carolina",2020-11-03,2020-10-24,2020-10-26,800,2020-10-25,"RMG Research",48,47
2020,"North Carolina",2020-11-03,2020-10-23,2020-10-26,627,2020-10-24,"SurveyUSA",48,48
2020,"North Carolina",2020-11-03,2020-10-23,2020-10-26,396,2020-10-24,"Swayable",50.2,47.5
2020,"North Carolina",2020-11-03,2020-10-20,2020-10-26,911,2020-10-23,"University of Massachusetts Lowell",48,48
2020,"North Carolina",2020-11-03,2020-10-24,2020-10-25,1000,2020-10-24,"Wick",47.2,49.4
2020,"North Carolina",2020-11-03,2020-10-22,2020-10-25,504,2020-10-23,"Harper Polling",47,46
2020,"North Carolina",2020-11-03,2020-10-20,2020-10-23,1022,2020-10-21,"YouGov",51,47
2020,"North Carolina",2020-11-03,2020-10-20,2020-10-22,1098,2020-10-21,"Trafalgar Group",46,48.8
2020,"North Carolina",2020-11-03,2020-10-20,2020-10-21,800,2020-10-20,"Rasmussen Reports/Pulse Opinion Research",48,49
2020,"North Carolina",2020-11-03,2020-10-17,2020-10-20,1000,2020-10-18,"Citizen Data",50.15,43.63
2020,"North Carolina",2020-11-03,2020-10-14,2020-10-20,660,2020-10-17,"Ipsos",49,46
2020,"North Carolina",2020-11-03,2020-10-14,2020-10-20,660,2020-10-17,"Ipsos",49,47
2020,"North Carolina",2020-11-03,2020-10-11,2020-10-20,1904,2020-10-15,"Morning Consult",50,47
2020,"North Carolina",2020-11-03,2020-10-16,2020-10-19,521,2020-10-17,"Change Research",50,47
2020,"North Carolina",2020-11-03,2020-10-16,2020-10-19,732,2020-10-17,"Meredith College",48.1,44
2020,"North Carolina",2020-11-03,2020-10-15,2020-10-18,1155,2020-10-16,"East Carolina University",50.6,47.4
2020,"North Carolina",2020-11-03,2020-10-15,2020-10-18,929,2020-10-16,"Data for Progress",48,44
2020,"North Carolina",2020-11-03,2020-10-12,2020-10-17,706,2020-10-14,"ABC News/The Washington Post",48,46
2020,"North Carolina",2020-11-03,2020-10-12,2020-10-17,646,2020-10-14,"ABC News/The Washington Post",49,48
2020,"North Carolina",2020-11-03,2020-10-12,2020-10-17,706,2020-10-14,"ABC News/The Washington Post",50,47
2020,"North Carolina",2020-11-03,2020-10-12,2020-10-17,646,2020-10-14,"ABC News/The Washington Post",50,48
2020,"North Carolina",2020-11-03,2020-10-13,2020-10-14,721,2020-10-13,"Emerson College",49.2,49.2
2020,"North Carolina",2020-11-03,2020-10-11,2020-10-14,1211,2020-10-12,"Civiqs",51,46
2020,"North Carolina",2020-11-03,2020-10-10,2020-10-13,994,2020-10-11,"Redfield & Wilton Strategies",49,46
2020,"North Carolina",2020-11-03,2020-10-09,2020-10-13,627,2020-10-11,"Siena College/The New York Times Upshot",46,42
2020,"North Carolina",2020-11-03,2020-10-07,2020-10-13,660,2020-10-10,"Ipsos",48,47
2020,"North Carolina",2020-11-03,2020-10-07,2020-10-13,660,2020-10-10,"Ipsos",48,48
2020,"North Carolina",2020-11-03,2020-10-08,2020-10-11,669,2020-10-09,"SurveyUSA",50,45
2020,"North Carolina",2020-11-03,2020-10-08,2020-10-11,500,2020-10-09,"Monmouth University",49,46
2020,"North Carolina",2020-11-03,2020-10-08,2020-10-11,500,2020-10-09,"Monmouth University",50,46
2020,"North Carolina",2020-11-03,2020-10-08,2020-10-11,500,2020-10-09,"Monmouth University",49,48
2020,"North Carolina",2020-11-03,2020-10-07,2020-10-11,800,2020-10-09,"RMG Research",47,45
2020,"North Carolina",2020-11-03,2020-10-07,2020-10-11,500,2020-10-09,"Susquehanna Polling & Research Inc.",48,46
2020,"North Carolina",2020-11-03,2020-10-09,2020-10-10,950,2020-10-09,"Redfield & Wilton Strategies",49,42
2020,"North Carolina",2020-11-03,2020-10-04,2020-10-06,938,2020-10-05,"Redfield & Wilton Strategies",49,44
2020,"North Carolina",2020-11-03,2020-10-04,2020-10-05,911,2020-10-04,"Public Policy Polling",50,46
2020,"North Dakota",2020-11-03,2020-10-20,2020-11-01,370,2020-10-26,"SurveyMonkey",40,58
2020,"North Dakota",2020-11-03,2020-10-20,2020-11-01,370,2020-10-26,"SurveyMonkey",39,59
2020,"North Dakota",2020-11-03,2020-10-18,2020-10-31,399,2020-10-24,"SurveyMonkey",41,57
2020,"North Dakota",2020-11-03,2020-10-18,2020-10-31,399,2020-10-24,"SurveyMonkey",40,59
2020,"North Dakota",2020-11-03,2020-10-17,2020-10-30,398,2020-10-23,"SurveyMonkey",40,59
2020,"North Dakota",2020-11-03,2020-10-17,2020-10-30,398,2020-10-23,"SurveyMonkey",38,60
2020,"North Dakota",2020-11-03,2020-10-16,2020-10-29,399,2020-10-22,"SurveyMonkey",39,59
2020,"North Dakota",2020-11-03,2020-10-16,2020-10-29,399,2020-10-22,"SurveyMonkey",38,60
2020,"Ohio",2020-11-03,2020-10-31,2020-11-01,450,2020-10-31,"Research Co.",47,47
2020,"Ohio",2020-11-03,2020-10-31,2020-11-01,800,2020-10-31,"Rasmussen Reports/Pulse Opinion Research",45,49
2020,"Ohio",2020-11-03,2020-10-29,2020-11-01,1136,2020-10-30,"Civiqs",48,49
2020,"Ohio",2020-11-03,2020-10-28,2020-11-01,1440,2020-10-30,"Quinnipiac University",47,43
2020,"Ohio",2020-11-03,2020-10-27,2020-11-01,516,2020-10-29,"Swayable",47.1,52.3
2020,"Ohio",2020-11-03,2020-10-20,2020-11-01,5305,2020-10-26,"SurveyMonkey",48,50
2020,"Ohio",2020-11-03,2020-10-20,2020-11-01,5305,2020-10-26,"SurveyMonkey",47,50
2020,"Ohio",2020-11-03,2020-10-30,2020-10-31,1041,2020-10-30,"Trafalgar Group",44.4,49.2
2020,"Ohio",2020-11-03,2020-10-29,2020-10-31,656,2020-10-30,"Emerson College",49.6,48.7
2020,"Ohio",2020-11-03,2020-10-22,2020-10-31,2179,2020-10-26,"Morning Consult",46.6,49.2
2020,"Ohio",2020-11-03,2020-10-18,2020-10-31,5468,2020-10-24,"SurveyMonkey",48,49
2020,"Ohio",2020-11-03,2020-10-18,2020-10-31,5468,2020-10-24,"SurveyMonkey",48,50
2020,"Ohio",2020-11-03,2020-10-29,2020-10-30,660,2020-10-29,"AtlasIntel",46.5,50.4
2020,"Ohio",2020-11-03,2020-10-17,2020-10-30,5321,2020-10-23,"SurveyMonkey",48,50
2020,"Ohio",2020-11-03,2020-10-17,2020-10-30,5321,2020-10-23,"SurveyMonkey",48,50
2020,"Ohio",2020-11-03,2020-10-16,2020-10-29,5092,2020-10-22,"SurveyMonkey",48,50
2020,"Ohio",2020-11-03,2020-10-16,2020-10-29,5092,2020-10-22,"SurveyMonkey",47,51
2020,"Ohio",2020-11-03,2020-10-27,2020-10-28,613,2020-10-27,"Gravis Marketing",47,49
2020,"Ohio",2020-11-03,2020-10-23,2020-10-27,1186,2020-10-25,"Quinnipiac University",48,43
2020,"Ohio",2020-11-03,2020-10-23,2020-10-26,440,2020-10-24,"Swayable",43.6,55.3
2020,"Ohio",2020-11-03,2020-10-24,2020-10-25,1000,2020-10-24,"Wick",46.5,49.4
2020,"Ohio",2020-11-03,2020-10-17,2020-10-20,1018,2020-10-18,"Fox News/Beacon Research/Shaw & Co. Research",45,48
2020,"Ohio",2020-11-03,2020-10-17,2020-10-20,1102,2020-10-18,"Fox News/Beacon Research/Shaw & Co. Research",44,46
2020,"Ohio",2020-11-03,2020-10-17,2020-10-20,1000,2020-10-18,"Citizen Data",43.2,44.41
2020,"Ohio",2020-11-03,2020-10-11,2020-10-20,2271,2020-10-15,"Morning Consult",47,49
2020,"Ohio",2020-11-03,2020-10-18,2020-10-19,800,2020-10-18,"Rasmussen Reports/Pulse Opinion Research",48,47
2020,"Ohio",2020-11-03,2020-10-08,2020-10-12,1160,2020-10-10,"Quinnipiac University",48,47
2020,"Ohio",2020-11-03,2020-10-08,2020-10-11,586,2020-10-09,"Civiqs",47,50
2020,"Oklahoma",2020-11-03,2020-10-20,2020-11-01,1745,2020-10-26,"SurveyMonkey",36,62
2020,"Oklahoma",2020-11-03,2020-10-20,2020-11-01,1745,2020-10-26,"SurveyMonkey",35,64
2020,"Oklahoma",2020-11-03,2020-10-17,2020-10-31,1880,2020-10-24,"SurveyMonkey",36,62
2020,"Oklahoma",2020-11-03,2020-10-17,2020-10-31,1880,2020-10-24,"SurveyMonkey",35,64
2020,"Oklahoma",2020-11-03,2020-10-17,2020-10-30,1865,2020-10-23,"SurveyMonkey",37,62
2020,"Oklahoma",2020-11-03,2020-10-17,2020-10-30,1865,2020-10-23,"SurveyMonkey",36,63
2020,"Oklahoma",2020-11-03,2020-10-16,2020-10-29,1866,2020-10-22,"SurveyMonkey",37,62
2020,"Oklahoma",2020-11-03,2020-10-16,2020-10-29,1866,2020-10-22,"SurveyMonkey",35,64
2020,"Oklahoma",2020-11-03,2020-10-15,2020-10-20,5466,2020-10-17,"SoonerPoll.com",36.5,58.5
2020,"Oregon",2020-11-03,2020-10-23,2020-11-01,324,2020-10-27,"Swayable",60.4,37.2
2020,"Oregon",2020-11-03,2020-10-20,2020-11-01,3252,2020-10-26,"SurveyMonkey",59,39
2020,"Oregon",2020-11-03,2020-10-20,2020-11-01,3252,2020-10-26,"SurveyMonkey",59,39
2020,"Oregon",2020-11-03,2020-10-18,2020-10-31,3451,2020-10-24,"SurveyMonkey",59,39
2020,"Oregon",2020-11-03,2020-10-18,2020-10-31,3451,2020-10-24,"SurveyMonkey",59,39
2020,"Oregon",2020-11-03,2020-10-17,2020-10-30,3468,2020-10-23,"SurveyMonkey",59,39
2020,"Oregon",2020-11-03,2020-10-17,2020-10-30,3468,2020-10-23,"SurveyMonkey",60,39
2020,"Oregon",2020-11-03,2020-10-16,2020-10-29,3425,2020-10-22,"SurveyMonkey",59,39
2020,"Oregon",2020-11-03,2020-10-16,2020-10-29,3425,2020-10-22,"SurveyMonkey",59,39
2020,"Pennsylvania",2020-11-03,2020-11-01,2020-11-02,499,2020-11-01,"Susquehanna Polling & Research Inc.",48.4,49.2
2020,"Pennsylvania",2020-11-03,2020-10-27,2020-11-02,1107,2020-10-30,"Swayable",49.9,48.4
2020,"Pennsylvania",2020-11-03,2020-10-31,2020-11-01,450,2020-10-31,"Research Co.",50,44
2020,"Pennsylvania",2020-11-03,2020-10-31,2020-11-01,800,2020-10-31,"Rasmussen Reports/Pulse Opinion Research",50,47
2020,"Pennsylvania",2020-11-03,2020-10-30,2020-11-01,340,2020-10-31,"AYTM",51,49
2020,"Pennsylvania",2020-11-03,2020-10-29,2020-11-01,772,2020-10-30,"Marist College",51,46
2020,"Pennsylvania",2020-11-03,2020-10-29,2020-11-01,1020,2020-10-30,"Marist College",50,46
2020,"Pennsylvania",2020-11-03,2020-10-29,2020-11-01,699,2020-10-30,"Change Research",50,46
2020,"Pennsylvania",2020-11-03,2020-10-28,2020-11-01,502,2020-10-30,"Monmouth University",50,45
2020,"Pennsylvania",2020-11-03,2020-10-28,2020-11-01,502,2020-10-30,"Monmouth University",51,44
2020,"Pennsylvania",2020-11-03,2020-10-28,2020-11-01,502,2020-10-30,"Monmouth University",50,45
2020,"Pennsylvania",2020-11-03,2020-10-27,2020-11-01,673,2020-10-29,"Ipsos",52,46
2020,"Pennsylvania",2020-11-03,2020-10-27,2020-11-01,673,2020-10-29,"Ipsos",51,45
2020,"Pennsylvania",2020-11-03,2020-10-27,2020-11-01,1417,2020-10-29,"Data for Progress",52,45
2020,"Pennsylvania",2020-11-03,2020-10-20,2020-11-01,5358,2020-10-26,"SurveyMonkey",52,45
2020,"Pennsylvania",2020-11-03,2020-10-20,2020-11-01,5358,2020-10-26,"SurveyMonkey",51,47
2020,"Pennsylvania",2020-11-03,2020-10-30,2020-10-31,500,2020-10-30,"Opinion Savvy/InsiderAdvantage",47.4,48.7
2020,"Pennsylvania",2020-11-03,2020-10-30,2020-10-31,879,2020-10-30,"Frederick Polls",52,48
2020,"Pennsylvania",2020-11-03,2020-10-30,2020-10-31,1062,2020-10-30,"Trafalgar Group",45.9,47.8
2020,"Pennsylvania",2020-11-03,2020-10-26,2020-10-31,1862,2020-10-28,"Siena College/The New York Times Upshot",49,43
2020,"Pennsylvania",2020-11-03,2020-10-22,2020-10-31,2686,2020-10-26,"Morning Consult",51.9,43.2
2020,"Pennsylvania",2020-11-03,2020-10-18,2020-10-31,5750,2020-10-24,"SurveyMonkey",52,45
2020,"Pennsylvania",2020-11-03,2020-10-18,2020-10-31,5750,2020-10-24,"SurveyMonkey",51,47
2020,"Pennsylvania",2020-11-03,2020-10-29,2020-10-30,672,2020-10-29,"AtlasIntel",48.5,49.6
2020,"Pennsylvania",2020-11-03,2020-10-29,2020-10-30,823,2020-10-29,"Emerson College",51.5,46.6
2020,"Pennsylvania",2020-11-03,2020-10-25,2020-10-30,998,2020-10-27,"Targoz Market Research",56,42
2020,"Pennsylvania",2020-11-03,2020-10-17,2020-10-30,5663,2020-10-23,"SurveyMonkey",52,45
2020,"Pennsylvania",2020-11-03,2020-10-17,2020-10-30,5663,2020-10-23,"SurveyMonkey",52,46
2020,"Pennsylvania",2020-11-03,2020-10-28,2020-10-29,1012,2020-10-28,"Public Policy Polling",52,45
2020,"Pennsylvania",2020-11-03,2020-10-26,2020-10-29,901,2020-10-27,"Harris Insights & Analytics",51,46
2020,"Pennsylvania",2020-11-03,2020-10-26,2020-10-29,2125,2020-10-27,"Redfield & Wilton Strategies",50,45
2020,"Pennsylvania",2020-11-03,2020-10-24,2020-10-29,908,2020-10-26,"ABC News/The Washington Post",49,45
2020,"Pennsylvania",2020-11-03,2020-10-24,2020-10-29,810,2020-10-26,"ABC News/The Washington Post",51,44
2020,"Pennsylvania",2020-11-03,2020-10-16,2020-10-29,5786,2020-10-22,"SurveyMonkey",52,45
2020,"Pennsylvania",2020-11-03,2020-10-16,2020-10-29,5786,2020-10-22,"SurveyMonkey",52,46
2020,"Pennsylvania",2020-11-03,2020-10-23,2020-10-28,419,2020-10-25,"Muhlenberg College",49,44
2020,"Pennsylvania",2020-11-03,2020-10-25,2020-10-27,800,2020-10-26,"RMG Research",51,45
2020,"Pennsylvania",2020-11-03,2020-10-23,2020-10-27,1324,2020-10-25,"Quinnipiac University",51,44
2020,"Pennsylvania",2020-11-03,2020-10-23,2020-10-26,1145,2020-10-24,"Civiqs",52,45
2020,"Pennsylvania",2020-11-03,2020-10-23,2020-10-26,491,2020-10-24,"Swayable",51.9,46.1
2020,"Pennsylvania",2020-11-03,2020-10-20,2020-10-26,655,2020-10-23,"Ipsos",50,45
2020,"Pennsylvania",2020-11-03,2020-10-20,2020-10-26,655,2020-10-23,"Ipsos",51,44
2020,"Pennsylvania",2020-11-03,2020-10-25,2020-10-25,400,2020-10-25,"Opinion Savvy/InsiderAdvantage",45.5,48.4
2020,"Pennsylvania",2020-11-03,2020-10-24,2020-10-25,1076,2020-10-24,"Trafalgar Group",47.6,48.4
2020,"Pennsylvania",2020-11-03,2020-10-24,2020-10-25,1000,2020-10-24,"Wick",46.9,49
2020,"Pennsylvania",2020-11-03,2020-10-19,2020-10-25,558,2020-10-22,"Franklin & Marshall College",50,44
2020,"Pennsylvania",2020-11-03,2020-10-17,2020-10-25,723,2020-10-21,"Univision/Latino Decisions/North Star Opinion Research",50,45
2020,"Pennsylvania",2020-11-03,2020-10-23,2020-10-23,602,2020-10-23,"Gravis Marketing",51,44
2020,"Pennsylvania",2020-11-03,2020-10-21,2020-10-22,890,2020-10-21,"Public Policy Polling",51,46
2020,"Pennsylvania",2020-11-03,2020-10-17,2020-10-21,1577,2020-10-19,"Civiqs",52,46
2020,"Pennsylvania",2020-11-03,2020-10-13,2020-10-21,669,2020-10-17,"YouGov",52,44
2020,"Pennsylvania",2020-11-03,2020-10-13,2020-10-21,736,2020-10-17,"YouGov",51,44
2020,"Pennsylvania",2020-11-03,2020-10-17,2020-10-20,1045,2020-10-18,"Fox News/Beacon Research/Shaw & Co. Research",50,45
