"year","state","election_date","start_date","end_date","sample_size","poll_date","pollster","poll_dem","poll_rep"
2020,"Nebraska",2020-11-03,2020-09-26,2020-10-24,1748,2020-10-10,"SurveyMonkey",46,52
2020,"Nebraska",2020-11-03,2020-09-26,2020-10-23,1704,2020-10-09,"SurveyMonkey",46,51
2020,"Nebraska",2020-11-03,2020-09-26,2020-10-23,1704,2020-10-09,"SurveyMonkey",46,52
2020,"Nebraska",2020-11-03,2020-09-24,2020-10-22,1643,2020-10-08,"SurveyMonkey",46,52
2020,"Nebraska",2020-11-03,2020-09-24,2020-10-22,1643,2020-10-08,"SurveyMonkey",46,53
2020,"Nebraska",2020-11-03,2020-09-24,2020-10-21,1630,2020-10-07,"SurveyMonkey",46,52
2020,"Nebraska",2020-11-03,2020-09-24,2020-10-21,1630,2020-10-07,"SurveyMonkey",45,53
2020,"Nebraska",2020-11-03,2020-09-23,2020-10-20,1543,2020-10-06,"SurveyMonkey",46,52
2020,"Nebraska",2020-11-03,2020-09-23,2020-10-20,1543,2020-10-06,"SurveyMonkey",45,53
2020,"Nebraska",2020-11-03,2020-09-21,2020-10-19,1452,2020-10-05,"SurveyMonkey",46,51
2020,"Nebraska",2020-11-03,2020-09-21,2020-10-19,1452,2020-10-05,"SurveyMonkey",46,52
2020,"Nebraska",2020-11-03,2020-09-21,2020-10-18,1394,2020-10-04,"SurveyMonkey",47,51
2020,"Nebraska",2020-11-03,2020-09-21,2020-10-18,1394,2020-10-04,"SurveyMonkey",46,52
2020,"Nebraska",2020-11-03,2020-09-20,2020-10-17,1364,2020-10-03,"SurveyMonkey",46,51
2020,"Nebraska",2020-11-03,2020-09-20,2020-10-17,1364,2020-10-03,"SurveyMonkey",46,52
2020,"Nebraska",2020-11-03,2020-09-19,2020-10-16,1339,2020-10-02,"SurveyMonkey",46,51
2020,"Nebraska",2020-11-03,2020-09-19,2020-10-16,1339,2020-10-02,"SurveyMonkey",46,52
2020,"Nebraska",2020-11-03,2020-09-18,2020-10-15,1292,2020-10-01,"SurveyMonkey",46,52
2020,"Nebraska",2020-11-03,2020-09-18,2020-10-15,1292,2020-10-01,"SurveyMonkey",45,53
2020,"Nebraska",2020-11-03,2020-09-17,2020-10-14,1225,2020-09-30,"SurveyMonkey",46,51
2020,"Nebraska",2020-11-03,2020-09-17,2020-10-14,1225,2020-09-30,"SurveyMonkey",45,53
2020,"Nevada",2020-11-03,2020-10-27,2020-11-01,1442,2020-10-29,"Data for Progress",51,44
2020,"Nevada",2020-11-03,2020-10-20,2020-11-01,2211,2020-10-26,"SurveyMonkey",50,48
2020,"Nevada",2020-11-03,2020-10-20,2020-11-01,2211,2020-10-26,"SurveyMonkey",49,49
2020,"Nevada",2020-11-03,2020-10-29,2020-10-31,720,2020-10-30,"Emerson College",48.9,47.2
2020,"Nevada",2020-11-03,2020-10-18,2020-10-31,2247,2020-10-24,"SurveyMonkey",50,48
2020,"Nevada",2020-11-03,2020-10-18,2020-10-31,2247,2020-10-24,"SurveyMonkey",49,49
2020,"Nevada",2020-11-03,2020-10-17,2020-10-30,2047,2020-10-23,"SurveyMonkey",51,47
2020,"Nevada",2020-11-03,2020-10-17,2020-10-30,2047,2020-10-23,"SurveyMonkey",50,48
2020,"Nevada",2020-11-03,2020-10-28,2020-10-29,1024,2020-10-28,"Trafalgar Group",49.4,47.1
2020,"Nevada",2020-11-03,2020-10-16,2020-10-29,2072,2020-10-22,"SurveyMonkey",51,47
2020,"Nevada",2020-11-03,2020-10-16,2020-10-29,2072,2020-10-22,"SurveyMonkey",49,49
2020,"Nevada",2020-11-03,2020-10-27,2020-10-28,688,2020-10-27,"Gravis Marketing",50,44
2020,"Nevada",2020-11-03,2020-10-01,2020-10-28,3333,2020-10-14,"SurveyMonkey",51,47
2020,"Nevada",2020-11-03,2020-10-01,2020-10-28,3333,2020-10-14,"SurveyMonkey",50,49
2020,"Nevada",2020-11-03,2020-09-30,2020-10-27,3226,2020-10-13,"SurveyMonkey",51,47
2020,"Nevada",2020-11-03,2020-09-30,2020-10-27,3226,2020-10-13,"SurveyMonkey",50,49
2020,"Nevada",2020-11-03,2020-10-23,2020-10-26,809,2020-10-24,"Siena College/The New York Times Upshot",49,43
2020,"Nevada",2020-11-03,2020-09-28,2020-10-25,3015,2020-10-11,"SurveyMonkey",52,46
2020,"Nevada",2020-11-03,2020-09-28,2020-10-25,3015,2020-10-11,"SurveyMonkey",51,48
2020,"Nevada",2020-11-03,2020-09-27,2020-10-24,2967,2020-10-10,"SurveyMonkey",51,47
2020,"Nevada",2020-11-03,2020-09-27,2020-10-24,2967,2020-10-10,"SurveyMonkey",50,49
2020,"Nevada",2020-11-03,2020-10-16,2020-10-23,802,2020-10-19,"University of Nevada, Las Vegas",50,41
2020,"Nevada",2020-11-03,2020-09-25,2020-10-23,2787,2020-10-09,"SurveyMonkey",52,46
2020,"Nevada",2020-11-03,2020-09-25,2020-10-23,2787,2020-10-09,"SurveyMonkey",50,48
2020,"Nevada",2020-11-03,2020-09-25,2020-10-22,2790,2020-10-08,"SurveyMonkey",52,46
2020,"Nevada",2020-11-03,2020-09-25,2020-10-22,2790,2020-10-08,"SurveyMonkey",51,48
2020,"Nevada",2020-11-03,2020-09-24,2020-10-21,2746,2020-10-07,"SurveyMonkey",52,46
2020,"Nevada",2020-11-03,2020-09-24,2020-10-21,2746,2020-10-07,"SurveyMonkey",51,48
2020,"Nevada",2020-11-03,2020-10-17,2020-10-20,712,2020-10-18,"Civiqs",52,43
2020,"Nevada",2020-11-03,2020-09-23,2020-10-20,2671,2020-10-06,"SurveyMonkey",52,46
2020,"Nevada",2020-11-03,2020-09-23,2020-10-20,2671,2020-10-06,"SurveyMonkey",51,48
2020,"Nevada",2020-11-03,2020-09-22,2020-10-19,2549,2020-10-05,"SurveyMonkey",53,46
2020,"Nevada",2020-11-03,2020-09-22,2020-10-19,2549,2020-10-05,"SurveyMonkey",51,48
2020,"Nevada",2020-11-03,2020-09-21,2020-10-18,2492,2020-10-04,"SurveyMonkey",53,45
2020,"Nevada",2020-11-03,2020-09-21,2020-10-18,2492,2020-10-04,"SurveyMonkey",52,47
2020,"Nevada",2020-11-03,2020-09-20,2020-10-17,2443,2020-10-03,"SurveyMonkey",53,46
2020,"Nevada",2020-11-03,2020-09-20,2020-10-17,2443,2020-10-03,"SurveyMonkey",51,48
2020,"Nevada",2020-11-03,2020-09-19,2020-10-16,2328,2020-10-02,"SurveyMonkey",53,46
2020,"Nevada",2020-11-03,2020-09-19,2020-10-16,2328,2020-10-02,"SurveyMonkey",51,48
2020,"Nevada",2020-11-03,2020-09-18,2020-10-15,2149,2020-10-01,"SurveyMonkey",54,45
2020,"Nevada",2020-11-03,2020-09-18,2020-10-15,2149,2020-10-01,"SurveyMonkey",52,47
2020,"Nevada",2020-11-03,2020-09-17,2020-10-14,1994,2020-09-30,"SurveyMonkey",54,45
2020,"Nevada",2020-11-03,2020-09-17,2020-10-14,1994,2020-09-30,"SurveyMonkey",52,47
2020,"Nevada",2020-11-03,2020-10-07,2020-10-11,512,2020-10-09,"WPA Intelligence (WPAi)",44,42
2020,"Nevada",2020-11-03,2020-10-06,2020-10-09,1036,2020-10-07,"YouGov",52,46
2020,"Nevada",2020-11-03,2020-10-02,2020-10-06,660,2020-10-04,"Siena College/The New York Times Upshot",48,42
2020,"New Hampshire",2020-11-03,2020-10-20,2020-11-01,910,2020-10-26,"SurveyMonkey",54,45
2020,"New Hampshire",2020-11-03,2020-10-20,2020-11-01,910,2020-10-26,"SurveyMonkey",53,46
2020,"New Hampshire",2020-11-03,2020-10-18,2020-10-31,982,2020-10-24,"SurveyMonkey",53,46
2020,"New Hampshire",2020-11-03,2020-10-18,2020-10-31,982,2020-10-24,"SurveyMonkey",52,47
2020,"New Hampshire",2020-11-03,2020-10-17,2020-10-30,973,2020-10-23,"SurveyMonkey",53,46
2020,"New Hampshire",2020-11-03,2020-10-17,2020-10-30,973,2020-10-23,"SurveyMonkey",52,47
2020,"New Hampshire",2020-11-03,2020-10-16,2020-10-29,986,2020-10-22,"SurveyMonkey",53,45
2020,"New Hampshire",2020-11-03,2020-10-16,2020-10-29,986,2020-10-22,"SurveyMonkey",53,46
2020,"New Hampshire",2020-11-03,2020-10-26,2020-10-28,600,2020-10-27,"American Research Group",58,39
2020,"New Hampshire",2020-11-03,2020-10-24,2020-10-28,864,2020-10-26,"University of New Hampshire",53,45
2020,"New Hampshire",2020-11-03,2020-10-01,2020-10-28,1791,2020-10-14,"SurveyMonkey",55,43
2020,"New Hampshire",2020-11-03,2020-10-01,2020-10-28,1791,2020-10-14,"SurveyMonkey",55,44
2020,"New Hampshire",2020-11-03,2020-09-30,2020-10-27,1708,2020-10-13,"SurveyMonkey",56,42
2020,"New Hampshire",2020-11-03,2020-09-30,2020-10-27,1708,2020-10-13,"SurveyMonkey",56,43
2020,"New Hampshire",2020-11-03,2020-10-23,2020-10-26,1018,2020-10-24,"Saint Anselm College",52,44
2020,"New Hampshire",2020-11-03,2020-10-16,2020-10-26,757,2020-10-21,"University of Massachusetts Lowell",53,43
2020,"New Hampshire",2020-11-03,2020-09-28,2020-10-25,1629,2020-10-11,"SurveyMonkey",56,43
2020,"New Hampshire",2020-11-03,2020-09-28,2020-10-25,1629,2020-10-11,"SurveyMonkey",55,43
2020,"New Hampshire",2020-11-03,2020-09-27,2020-10-24,1599,2020-10-10,"SurveyMonkey",56,43
2020,"New Hampshire",2020-11-03,2020-09-27,2020-10-24,1599,2020-10-10,"SurveyMonkey",55,43
2020,"New Hampshire",2020-11-03,2020-09-25,2020-10-23,1605,2020-10-09,"SurveyMonkey",55,43
2020,"New Hampshire",2020-11-03,2020-09-25,2020-10-23,1605,2020-10-09,"SurveyMonkey",55,43
2020,"New Hampshire",2020-11-03,2020-09-24,2020-10-22,1563,2020-10-08,"SurveyMonkey",56,43
2020,"New Hampshire",2020-11-03,2020-09-24,2020-10-22,1563,2020-10-08,"SurveyMonkey",56,43
2020,"New Hampshire",2020-11-03,2020-09-24,2020-10-21,1508,2020-10-07,"SurveyMonkey",56,42
2020,"New Hampshire",2020-11-03,2020-09-24,2020-10-21,1508,2020-10-07,"SurveyMonkey",56,42
2020,"New Hampshire",2020-11-03,2020-09-23,2020-10-20,1448,2020-10-06,"SurveyMonkey",57,41
2020,"New Hampshire",2020-11-03,2020-09-23,2020-10-20,1448,2020-10-06,"SurveyMonkey",57,42
2020,"New Hampshire",2020-11-03,2020-09-21,2020-10-19,1410,2020-10-05,"SurveyMonkey",57,41
2020,"New Hampshire",2020-11-03,2020-09-21,2020-10-19,1410,2020-10-05,"SurveyMonkey",57,41
2020,"New Hampshire",2020-11-03,2020-09-21,2020-10-18,1364,2020-10-04,"SurveyMonkey",57,41
2020,"New Hampshire",2020-11-03,2020-09-21,2020-10-18,1364,2020-10-04,"SurveyMonkey",57,41
2020,"New Hampshire",2020-11-03,2020-09-19,2020-10-17,1330,2020-10-03,"SurveyMonkey",58,41
2020,"New Hampshire",2020-11-03,2020-09-19,2020-10-17,1330,2020-10-03,"SurveyMonkey",58,41
2020,"New Hampshire",2020-11-03,2020-09-19,2020-10-16,1301,2020-10-02,"SurveyMonkey",57,42
2020,"New Hampshire",2020-11-03,2020-09-19,2020-10-16,1301,2020-10-02,"SurveyMonkey",57,42
2020,"New Hampshire",2020-11-03,2020-09-18,2020-10-15,1214,2020-10-01,"SurveyMonkey",56,43
2020,"New Hampshire",2020-11-03,2020-09-18,2020-10-15,1214,2020-10-01,"SurveyMonkey",55,43
2020,"New Hampshire",2020-11-03,2020-09-17,2020-10-14,1153,2020-09-30,"SurveyMonkey",55,43
2020,"New Hampshire",2020-11-03,2020-09-17,2020-10-14,1153,2020-09-30,"SurveyMonkey",55,44
2020,"New Hampshire",2020-11-03,2020-10-09,2020-10-12,899,2020-10-10,"University of New Hampshire",55,43
2020,"New Hampshire",2020-11-03,2020-10-08,2020-10-12,500,2020-10-10,"Suffolk University",51,40.8
2020,"New Hampshire",2020-11-03,2020-10-01,2020-10-04,1147,2020-10-02,"Saint Anselm College",53,41
2020,"New Hampshire",2020-11-03,2020-09-30,2020-10-01,700,2020-09-30,"Emerson College",53.1,45.3
2020,"New Jersey",2020-11-03,2020-10-31,2020-11-01,450,2020-10-31,"Research Co.",56,38
2020,"New Jersey",2020-11-03,2020-10-27,2020-11-01,324,2020-10-29,"Swayable",58.9,40
2020,"New Jersey",2020-11-03,2020-10-20,2020-11-01,3480,2020-10-26,"SurveyMonkey",59,38
2020,"New Jersey",2020-11-03,2020-10-20,2020-11-01,3480,2020-10-26,"SurveyMonkey",59,39
2020,"New Jersey",2020-11-03,2020-10-18,2020-10-31,3697,2020-10-24,"SurveyMonkey",60,37
2020,"New Jersey",2020-11-03,2020-10-18,2020-10-31,3697,2020-10-24,"SurveyMonkey",60,38
2020,"New Jersey",2020-11-03,2020-10-17,2020-10-30,3688,2020-10-23,"SurveyMonkey",60,37
2020,"New Jersey",2020-11-03,2020-10-17,2020-10-30,3688,2020-10-23,"SurveyMonkey",60,38
2020,"New Jersey",2020-11-03,2020-10-16,2020-10-29,3743,2020-10-22,"SurveyMonkey",60,37
2020,"New Jersey",2020-11-03,2020-10-16,2020-10-29,3743,2020-10-22,"SurveyMonkey",60,38
2020,"New Jersey",2020-11-03,2020-10-01,2020-10-28,6472,2020-10-14,"SurveyMonkey",60,36
2020,"New Jersey",2020-11-03,2020-10-01,2020-10-28,6472,2020-10-14,"SurveyMonkey",60,37
2020,"New Jersey",2020-11-03,2020-09-30,2020-10-27,6261,2020-10-13,"SurveyMonkey",59,36
2020,"New Jersey",2020-11-03,2020-09-30,2020-10-27,6261,2020-10-13,"SurveyMonkey",60,37
2020,"New Jersey",2020-11-03,2020-10-23,2020-10-26,386,2020-10-24,"Swayable",61.8,37.7
2020,"New Jersey",2020-11-03,2020-09-27,2020-10-25,6048,2020-10-11,"SurveyMonkey",60,36
2020,"New Jersey",2020-11-03,2020-09-27,2020-10-25,6048,2020-10-11,"SurveyMonkey",60,37
2020,"New Jersey",2020-11-03,2020-10-18,2020-10-24,972,2020-10-21,"Rutgers University",59,37
2020,"New Jersey",2020-11-03,2020-10-18,2020-10-24,872,2020-10-21,"Rutgers University",61,37
2020,"New Jersey",2020-11-03,2020-09-27,2020-10-24,5992,2020-10-10,"SurveyMonkey",60,36
2020,"New Jersey",2020-11-03,2020-09-27,2020-10-24,5992,2020-10-10,"SurveyMonkey",60,37
2020,"New Jersey",2020-11-03,2020-09-26,2020-10-23,5944,2020-10-09,"SurveyMonkey",60,36
2020,"New Jersey",2020-11-03,2020-09-26,2020-10-23,5944,2020-10-09,"SurveyMonkey",60,37
2020,"New Jersey",2020-11-03,2020-09-25,2020-10-22,5811,2020-10-08,"SurveyMonkey",60,36
2020,"New Jersey",2020-11-03,2020-09-25,2020-10-22,5811,2020-10-08,"SurveyMonkey",61,36
2020,"New Jersey",2020-11-03,2020-09-24,2020-10-21,5497,2020-10-07,"SurveyMonkey",61,35
2020,"New Jersey",2020-11-03,2020-09-24,2020-10-21,5497,2020-10-07,"SurveyMonkey",61,36
2020,"New Jersey",2020-11-03,2020-09-23,2020-10-20,5303,2020-10-06,"SurveyMonkey",61,35
2020,"New Jersey",2020-11-03,2020-09-23,2020-10-20,5303,2020-10-06,"SurveyMonkey",61,36
2020,"New Jersey",2020-11-03,2020-09-21,2020-10-19,5121,2020-10-05,"SurveyMonkey",61,35
2020,"New Jersey",2020-11-03,2020-09-21,2020-10-19,5121,2020-10-05,"SurveyMonkey",61,36
2020,"New Jersey",2020-11-03,2020-09-21,2020-10-18,4990,2020-10-04,"SurveyMonkey",61,35
2020,"New Jersey",2020-11-03,2020-09-21,2020-10-18,4990,2020-10-04,"SurveyMonkey",61,36
2020,"New Jersey",2020-11-03,2020-09-20,2020-10-17,4902,2020-10-03,"SurveyMonkey",61,35
2020,"New Jersey",2020-11-03,2020-09-20,2020-10-17,4902,2020-10-03,"SurveyMonkey",61,35
2020,"New Jersey",2020-11-03,2020-09-19,2020-10-16,4817,2020-10-02,"SurveyMonkey",61,35
2020,"New Jersey",2020-11-03,2020-09-19,2020-10-16,4817,2020-10-02,"SurveyMonkey",61,36
2020,"New Jersey",2020-11-03,2020-09-18,2020-10-15,4566,2020-10-01,"SurveyMonkey",60,35
2020,"New Jersey",2020-11-03,2020-09-18,2020-10-15,4566,2020-10-01,"SurveyMonkey",61,36
2020,"New Jersey",2020-11-03,2020-09-17,2020-10-14,4272,2020-09-30,"SurveyMonkey",60,35
2020,"New Jersey",2020-11-03,2020-09-17,2020-10-14,4272,2020-09-30,"SurveyMonkey",60,36
2020,"New Jersey",2020-11-03,2020-10-07,2020-10-13,721,2020-10-10,"Stockton University",56.3,35.8
2020,"New Jersey",2020-11-03,2020-10-05,2020-10-13,500,2020-10-09,"DKC Analytics",56,34
2020,"New Jersey",2020-11-03,2020-09-30,2020-10-05,582,2020-10-02,"Fairleigh Dickinson University (PublicMind)",53,38
2020,"New Jersey",2020-11-03,2020-09-30,2020-10-05,736,2020-10-02,"Fairleigh Dickinson University (PublicMind)",52,35
2020,"New Mexico",2020-11-03,2020-10-20,2020-11-01,1375,2020-10-26,"SurveyMonkey",56,42
2020,"New Mexico",2020-11-03,2020-10-20,2020-11-01,1375,2020-10-26,"SurveyMonkey",56,42
2020,"New Mexico",2020-11-03,2020-10-18,2020-10-31,1463,2020-10-24,"SurveyMonkey",55,43
2020,"New Mexico",2020-11-03,2020-10-18,2020-10-31,1463,2020-10-24,"SurveyMonkey",55,43
2020,"New Mexico",2020-11-03,2020-10-17,2020-10-30,1483,2020-10-23,"SurveyMonkey",55,43
2020,"New Mexico",2020-11-03,2020-10-17,2020-10-30,1483,2020-10-23,"SurveyMonkey",55,43
2020,"New Mexico",2020-11-03,2020-10-23,2020-10-29,1180,2020-10-26,"Research & Polling Inc.",54,42
2020,"New Mexico",2020-11-03,2020-10-16,2020-10-29,1548,2020-10-22,"SurveyMonkey",55,43
2020,"New Mexico",2020-11-03,2020-10-16,2020-10-29,1548,2020-10-22,"SurveyMonkey",56,43
2020,"New Mexico",2020-11-03,2020-10-01,2020-10-28,2719,2020-10-14,"SurveyMonkey",52,46
2020,"New Mexico",2020-11-03,2020-10-01,2020-10-28,2719,2020-10-14,"SurveyMonkey",52,46
2020,"New Mexico",2020-11-03,2020-09-30,2020-10-27,2659,2020-10-13,"SurveyMonkey",53,45
2020,"New Mexico",2020-11-03,2020-09-30,2020-10-27,2659,2020-10-13,"SurveyMonkey",53,45
2020,"New Mexico",2020-11-03,2020-09-28,2020-10-25,2584,2020-10-11,"SurveyMonkey",53,45
2020,"New Mexico",2020-11-03,2020-09-28,2020-10-25,2584,2020-10-11,"SurveyMonkey",53,45
2020,"New Mexico",2020-11-03,2020-09-27,2020-10-24,2545,2020-10-10,"SurveyMonkey",53,45
2020,"New Mexico",2020-11-03,2020-09-27,2020-10-24,2545,2020-10-10,"SurveyMonkey",53,45
2020,"New Mexico",2020-11-03,2020-09-26,2020-10-23,2519,2020-10-09,"SurveyMonkey",53,45
2020,"New Mexico",2020-11-03,2020-09-26,2020-10-23,2519,2020-10-09,"SurveyMonkey",53,45
2020,"New Mexico",2020-11-03,2020-09-25,2020-10-22,2431,2020-10-08,"SurveyMonkey",53,46
2020,"New Mexico",2020-11-03,2020-09-25,2020-10-22,2431,2020-10-08,"SurveyMonkey",53,46
2020,"New Mexico",2020-11-03,2020-09-24,2020-10-21,2319,2020-10-07,"SurveyMonkey",52,46
2020,"New Mexico",2020-11-03,2020-09-24,2020-10-21,2319,2020-10-07,"SurveyMonkey",53,46
2020,"New Mexico",2020-11-03,2020-09-23,2020-10-20,2160,2020-10-06,"SurveyMonkey",53,45
2020,"New Mexico",2020-11-03,2020-09-23,2020-10-20,2160,2020-10-06,"SurveyMonkey",53,45
2020,"New Mexico",2020-11-03,2020-09-21,2020-10-19,2092,2020-10-05,"SurveyMonkey",53,45
2020,"New Mexico",2020-11-03,2020-09-21,2020-10-19,2092,2020-10-05,"SurveyMonkey",53,46
2020,"New Mexico",2020-11-03,2020-09-21,2020-10-18,2026,2020-10-04,"SurveyMonkey",53,45
2020,"New Mexico",2020-11-03,2020-09-21,2020-10-18,2026,2020-10-04,"SurveyMonkey",53,45
2020,"New Mexico",2020-11-03,2020-10-14,2020-10-17,600,2020-10-15,"GBAO",54,41
2020,"New Mexico",2020-11-03,2020-09-20,2020-10-17,2001,2020-10-03,"SurveyMonkey",53,45
2020,"New Mexico",2020-11-03,2020-09-20,2020-10-17,2001,2020-10-03,"SurveyMonkey",53,46
2020,"New Mexico",2020-11-03,2020-09-18,2020-10-16,1969,2020-10-02,"SurveyMonkey",52,46
2020,"New Mexico",2020-11-03,2020-09-18,2020-10-16,1969,2020-10-02,"SurveyMonkey",52,47
2020,"New Mexico",2020-11-03,2020-09-18,2020-10-15,1839,2020-10-01,"SurveyMonkey",53,45
2020,"New Mexico",2020-11-03,2020-09-18,2020-10-15,1839,2020-10-01,"SurveyMonkey",53,46
2020,"New Mexico",2020-11-03,2020-09-17,2020-10-14,1701,2020-09-30,"SurveyMonkey",52,46
2020,"New Mexico",2020-11-03,2020-09-17,2020-10-14,1701,2020-09-30,"SurveyMonkey",52,46
2020,"New Mexico",2020-11-03,2020-09-30,2020-10-01,886,2020-09-30,"Public Policy Polling",53,39
2020,"New York",2020-11-03,2020-10-31,2020-11-01,450,2020-10-31,"Research Co.",61,33
2020,"New York",2020-11-03,2020-10-20,2020-11-01,5830,2020-10-26,"SurveyMonkey",63,34
2020,"New York",2020-11-03,2020-10-20,2020-11-01,5830,2020-10-26,"SurveyMonkey",63,35
2020,"New York",2020-11-03,2020-10-18,2020-10-31,5934,2020-10-24,"SurveyMonkey",63,34
2020,"New York",2020-11-03,2020-10-18,2020-10-31,5934,2020-10-24,"SurveyMonkey",63,35
2020,"New York",2020-11-03,2020-10-17,2020-10-30,5769,2020-10-23,"SurveyMonkey",62,34
2020,"New York",2020-11-03,2020-10-17,2020-10-30,5769,2020-10-23,"SurveyMonkey",63,35
2020,"New York",2020-11-03,2020-10-16,2020-10-29,5531,2020-10-22,"SurveyMonkey",62,34
2020,"New York",2020-11-03,2020-10-16,2020-10-29,5531,2020-10-22,"SurveyMonkey",62,35
2020,"New York",2020-11-03,2020-10-01,2020-10-28,10220,2020-10-14,"SurveyMonkey",63,34
2020,"New York",2020-11-03,2020-10-01,2020-10-28,10220,2020-10-14,"SurveyMonkey",63,34
2020,"New York",2020-11-03,2020-09-30,2020-10-27,9937,2020-10-13,"SurveyMonkey",63,33
2020,"New York",2020-11-03,2020-09-30,2020-10-27,9937,2020-10-13,"SurveyMonkey",64,34
2020,"New York",2020-11-03,2020-10-23,2020-10-26,495,2020-10-24,"Swayable",65.4,32.8
2020,"New York",2020-11-03,2020-09-27,2020-10-25,9773,2020-10-11,"SurveyMonkey",64,33
2020,"New York",2020-11-03,2020-09-27,2020-10-25,9773,2020-10-11,"SurveyMonkey",64,33
2020,"New York",2020-11-03,2020-09-26,2020-10-24,9750,2020-10-10,"SurveyMonkey",64,33
2020,"New York",2020-11-03,2020-09-26,2020-10-24,9750,2020-10-10,"SurveyMonkey",64,33
2020,"New York",2020-11-03,2020-09-25,2020-10-23,9721,2020-10-09,"SurveyMonkey",64,32
2020,"New York",2020-11-03,2020-09-25,2020-10-23,9721,2020-10-09,"SurveyMonkey",65,33
2020,"New York",2020-11-03,2020-09-24,2020-10-22,9813,2020-10-08,"SurveyMonkey",65,32
2020,"New York",2020-11-03,2020-09-24,2020-10-22,9813,2020-10-08,"SurveyMonkey",65,33
2020,"New York",2020-11-03,2020-09-24,2020-10-21,9873,2020-10-07,"SurveyMonkey",65,32
2020,"New York",2020-11-03,2020-09-24,2020-10-21,9873,2020-10-07,"SurveyMonkey",65,32
2020,"New York",2020-11-03,2020-09-22,2020-10-20,9973,2020-10-06,"SurveyMonkey",65,32
2020,"New York",2020-11-03,2020-09-22,2020-10-20,9973,2020-10-06,"SurveyMonkey",65,33
2020,"New York",2020-11-03,2020-09-21,2020-10-19,9962,2020-10-05,"SurveyMonkey",64,32
2020,"New York",2020-11-03,2020-09-21,2020-10-19,9962,2020-10-05,"SurveyMonkey",65,33
2020,"New York",2020-11-03,2020-09-20,2020-10-18,9958,2020-10-04,"SurveyMonkey",65,32
2020,"New York",2020-11-03,2020-09-20,2020-10-18,9958,2020-10-04,"SurveyMonkey",65,33
2020,"New York",2020-11-03,2020-09-19,2020-10-17,9914,2020-10-03,"SurveyMonkey",65,32
2020,"New York",2020-11-03,2020-09-19,2020-10-17,9914,2020-10-03,"SurveyMonkey",65,33
2020,"New York",2020-11-03,2020-09-18,2020-10-16,9878,2020-10-02,"SurveyMonkey",65,32
2020,"New York",2020-11-03,2020-09-18,2020-10-16,9878,2020-10-02,"SurveyMonkey",65,33
2020,"New York",2020-11-03,2020-09-17,2020-10-15,9675,2020-10-01,"SurveyMonkey",65,32
2020,"New York",2020-11-03,2020-09-17,2020-10-15,9675,2020-10-01,"SurveyMonkey",65,33
2020,"New York",2020-11-03,2020-09-16,2020-10-14,9500,2020-09-30,"SurveyMonkey",64,32
2020,"New York",2020-11-03,2020-09-16,2020-10-14,9500,2020-09-30,"SurveyMonkey",64,33
2020,"North Carolina",2020-11-03,2020-10-27,2020-11-02,690,2020-10-30,"Swayable",52.3,46.4
2020,"North Carolina",2020-11-03,2020-10-29,2020-11-01,473,2020-10-30,"Change Research",49,47
2020,"North Carolina",2020-11-03,2020-10-27,2020-11-01,908,2020-10-29,"Data for Progress",50,48
2020,"North Carolina",2020-11-03,2020-10-27,2020-11-01,707,2020-10-29,"Ipsos",50,48
2020,"North Carolina",2020-11-03,2020-10-27,2020-11-01,707,2020-10-29,"Ipsos",49,48
2020,"North Carolina",2020-11-03,2020-10-20,2020-11-01,4867,2020-10-26,"SurveyMonkey",53,45
2020,"North Carolina",2020-11-03,2020-10-20,2020-11-01,4867,2020-10-26,"SurveyMonkey",51,47
2020,"North Carolina",2020-11-03,2020-10-30,2020-10-31,450,2020-10-30,"Opinion Savvy/InsiderAdvantage",43.6,48
2020,"North Carolina",2020-11-03,2020-10-30,2020-10-31,812,2020-10-30,"AtlasIntel",47.5,49.5
2020,"North Carolina",2020-11-03,2020-10-30,2020-10-31,676,2020-10-30,"Frederick Polls",51,49
2020,"North Carolina",2020-11-03,2020-10-29,2020-10-31,855,2020-10-30,"Emerson College",47.4,47.1
2020,"North Carolina",2020-11-03,2020-10-22,2020-10-31,1982,2020-10-26,"Morning Consult",49.1,48.4
2020,"North Carolina",2020-11-03,2020-10-18,2020-10-31,5274,2020-10-24,"SurveyMonkey",53,45
2020,"North Carolina",2020-11-03,2020-10-18,2020-10-31,5274,2020-10-24,"SurveyMonkey",52,47
2020,"North Carolina",2020-11-03,2020-10-23,2020-10-30,901,2020-10-26,"SSRS",51,45
2020,"North Carolina",2020-11-03,2020-10-23,2020-10-30,932,2020-10-26,"SSRS",50,44
2020,"North Carolina",2020-11-03,2020-10-17,2020-10-30,5280,2020-10-23,"SurveyMonkey",53,45
2020,"North Carolina",2020-11-03,2020-10-17,2020-10-30,5280,2020-10-23,"SurveyMonkey",52,47
2020,"North Carolina",2020-11-03,2020-10-28,2020-10-29,800,2020-10-28,"Rasmussen Reports/Pulse Opinion Research",47,48
2020,"North Carolina",2020-11-03,2020-10-27,2020-10-29,1082,2020-10-28,"Trafalgar Group",47,49
2020,"North Carolina",2020-11-03,2020-10-26,2020-10-29,903,2020-10-27,"Harris Insights & Analytics",49,48
2020,"North Carolina",2020-11-03,2020-10-26,2020-10-29,1489,2020-10-27,"Redfield & Wilton Strategies",49,47
