"state","year","election_date","start_date","end_date","poll_date","pollster","sample_size","poll_dem","poll_rep","real_dem","real_rep","candidate","logp","id","week","row_id","Abbrev"
"Alaska","2016","2016-11-08","2016-10-21","2016-10-26",2016-10-23,"Craciun Research Group",400,47,43,36.6,51.3,"R",-0.176490636483161,7,3,824,"AK"
"Alaska","2016","2016-11-08","2016-11-03","2016-11-06",2016-11-04,"Gravis Marketing",617,41,44,36.6,51.3,"R",-0.153501118258463,8,1,825,"AK"
"Arizona","2016","2016-11-08","2016-10-10","2016-10-15",2016-10-12,"Arizona State University",713,43.4,37.8,45.1,48.7,"R",-0.253369927463002,9,4,826,"AZ"
"Arizona","2016","2016-11-08","2016-11-01","2016-11-07",2016-11-04,"Google Consumer Surveys",696,40.95,35.97,45.1,48.7,"R",-0.302993772381012,10,1,827,"AZ"
"Arizona","2016","2016-11-08","2016-11-04","2016-11-06",2016-11-05,"Data Orbital",550,44,47,45.1,48.7,"R",-0.0355314283784855,11,1,828,"AZ"
"Arizona","2016","2016-11-08","2016-10-14","2016-10-14",2016-10-14,"HighGround Inc.",400,38.5,36.5,45.1,48.7,"R",-0.288366769500098,12,4,829,"AZ"
"Arizona","2016","2016-11-08","2016-10-24","2016-11-06",2016-10-30,"Ipsos",593,42.38,47.1,45.1,48.7,"R",-0.0334060290661721,13,2,830,"AZ"
"Arizona","2016","2016-11-08","2016-11-01","2016-11-07",2016-11-04,"SurveyMonkey",2609,45,42,45.1,48.7,"R",-0.148009411805176,14,1,831,"AZ"
"Arizona","2016","2016-11-08","2016-10-21","2016-10-24",2016-10-22,"Monmouth University",401,45,46,45.1,48.7,"R",-0.0570376335994492,15,3,832,"AZ"
"Arizona","2016","2016-11-08","2016-10-29","2016-10-31",2016-10-30,"Saguaro Strategies",2229,45,44,45.1,48.7,"R",-0.101489396170283,16,2,833,"AZ"
"Arizona","2016","2016-11-08","2016-10-26","2016-10-28",2016-10-27,"YouGov",994,42,44,45.1,48.7,"R",-0.101489396170283,17,2,834,"AZ"
"Arizona","2016","2016-11-08","2016-10-27","2016-11-01",2016-10-29,"CNN/Opinion Research Corp.",769,44,49,45.1,48.7,"R",0.00614126802208243,18,2,835,"AZ"
"Arizona","2016","2016-11-08","2016-10-28","2016-11-01",2016-10-30,"The Times-Picayune/Lucid",1113,41,42,45.1,48.7,"R",-0.148009411805176,19,2,836,"AZ"
"Arizona","2016","2016-11-08","2016-10-28","2016-10-31",2016-10-29,"Emerson College",700,43,47,45.1,48.7,"R",-0.0355314283784855,20,2,837,"AZ"
"Arizona","2016","2016-11-08","2016-10-30","2016-11-01",2016-10-31,"Marist College",719,40,45,45.1,48.7,"R",-0.0790165403182244,21,2,838,"AZ"
"Arizona","2016","2016-11-08","2016-11-03","2016-11-06",2016-11-04,"Gravis Marketing",1453,43,45,45.1,48.7,"R",-0.0790165403182244,22,1,839,"AZ"
"Arizona","2016","2016-11-08","2016-11-04","2016-11-06",2016-11-05,"Insights West",392,45,47,45.1,48.7,"R",-0.0355314283784855,23,1,840,"AZ"
"Arkansas","2016","2016-11-08","2016-11-01","2016-11-07",2016-11-04,"Google Consumer Surveys",207,30.81,46.85,33.7,60.6,"R",-0.257343884390837,24,1,841,"AR"
"Arkansas","2016","2016-11-08","2016-10-17","2016-11-06",2016-10-27,"Ipsos",331,38.14,53.35,33.7,60.6,"R",-0.127420915327506,25,2,842,"AR"
"Arkansas","2016","2016-11-08","2016-11-01","2016-11-07",2016-11-04,"SurveyMonkey",930,32,56,33.7,60.6,"R",-0.0789432023401196,26,1,843,"AR"
"Arkansas","2016","2016-11-08","2016-10-18","2016-10-25",2016-10-21,"University of Arkansas",585,31.3,51.1,33.7,60.6,"R",-0.17051039586561,27,3,844,"AR"
"Arkansas","2016","2016-11-08","2016-10-21","2016-10-21",2016-10-21,"Hendrix College",463,32.5,56,33.7,60.6,"R",-0.0789432023401196,28,3,845,"AR"
"California","2016","2016-11-08","2016-11-01","2016-11-07",2016-11-04,"Google Consumer Surveys",1616,47.88,26.4,61.7,31.6,"R",-0.179793110440596,29,1,846,"CA"
"California","2016","2016-11-08","2016-10-28","2016-10-31",2016-10-29,"SurveyUSA",747,56,35,61.7,31.6,"R",0.102190940896547,30,2,847,"CA"
"California","2016","2016-11-08","2016-10-14","2016-10-23",2016-10-18,"Public Policy Institute of California",1024,54,28,61.7,31.6,"R",-0.120952610417663,31,4,848,"CA"
"California","2016","2016-11-08","2016-10-31","2016-11-06",2016-11-03,"Ipsos",726,58.85,31.74,61.7,31.6,"R",0.00442059450539639,32,1,849,"CA"
"California","2016","2016-11-08","2016-11-01","2016-11-07",2016-11-04,"SurveyMonkey",2712,56,31,61.7,31.6,"R",-0.0191699161077202,33,1,850,"CA"
"California","2016","2016-11-08","2016-10-22","2016-10-30",2016-10-26,"Greenberg Quinlan Rosner/American Viewpoint",1382,54,30,61.7,31.6,"R",-0.0519597389307111,34,2,851,"CA"
"California","2016","2016-11-08","2016-10-25","2016-10-31",2016-10-28,"YouGov",1498,53,33,61.7,31.6,"R",0.0433504408736138,35,2,852,"CA"
"California","2016","2016-11-08","2016-11-04","2016-11-06",2016-11-05,"Insights West",401,58,35,61.7,31.6,"R",0.102190940896547,36,1,853,"CA"
"Colorado","2016","2016-11-08","2016-10-10","2016-10-16",2016-10-13,"Quinnipiac University",685,45,37,48.2,43.3,"R",-0.15723472236422,37,4,854,"CO"
"Colorado","2016","2016-11-08","2016-11-01","2016-11-07",2016-11-04,"Google Consumer Surveys",666,47.11,29.95,48.2,43.3,"R",-0.368623310446986,38,1,855,"CO"
"Colorado","2016","2016-11-08","2016-11-01","2016-11-02",2016-11-01,"Magellan Strategies",500,44.1,37.6,48.2,43.3,"R",-0.141148584612595,39,2,856,"CO"
"Colorado","2016","2016-11-08","2016-11-03","2016-11-06",2016-11-04,"Gravis Marketing",1378,44,43,48.2,43.3,"R",-0.00695251931488164,40,1,857,"CO"
"Colorado","2016","2016-11-08","2016-10-24","2016-11-06",2016-10-30,"Ipsos",536,47.71,42.33,48.2,43.3,"R",-0.0226565804756118,41,2,858,"CO"
"Colorado","2016","2016-11-08","2016-10-17","2016-10-24",2016-10-20,"University of Colorado",1004,44,34,48.2,43.3,"R",-0.241792110392283,42,3,859,"CO"
"Colorado","2016","2016-11-08","2016-11-01","2016-11-07",2016-11-04,"SurveyMonkey",2777,43,40,48.2,43.3,"R",-0.0792731808945078,43,1,860,"CO"
"Colorado","2016","2016-11-08","2016-11-01","2016-11-02",2016-11-01,"Remington Research Group",1863,42,41,48.2,43.3,"R",-0.0545805683041363,44,2,861,"CO"
"Colorado","2016","2016-11-08","2016-10-26","2016-10-28",2016-10-27,"YouGov",997,42,39,48.2,43.3,"R",-0.104590988878798,45,2,862,"CO"
"Colorado","2016","2016-11-08","2016-10-28","2016-10-31",2016-10-29,"Emerson College",750,44,41,48.2,43.3,"R",-0.0545805683041363,46,2,863,"CO"
"Colorado","2016","2016-11-08","2016-10-28","2016-11-01",2016-10-30,"The Times-Picayune/Lucid",972,44,37,48.2,43.3,"R",-0.15723472236422,47,2,864,"CO"
"Colorado","2016","2016-11-08","2016-10-29","2016-10-31",2016-10-30,"University of Denver",550,39,39,48.2,43.3,"R",-0.104590988878798,48,2,865,"CO"
"Colorado","2016","2016-11-08","2016-10-31","2016-11-03",2016-11-01,"Trafalgar Group",1150,44.77,44.33,48.2,43.3,"R",0.0235090137485179,49,2,866,"CO"
"Colorado","2016","2016-11-08","2016-11-02","2016-11-03",2016-11-02,"Keating Research",605,43,38,48.2,43.3,"R",-0.130566475282058,50,1,867,"CO"
"Colorado","2016","2016-11-08","2016-11-03","2016-11-04",2016-11-03,"Public Policy Polling",704,48,43,48.2,43.3,"R",-0.00695251931488164,51,1,868,"CO"
"Connecticut","2016","2016-11-08","2016-11-01","2016-11-07",2016-11-04,"Google Consumer Surveys",416,38.62,29.29,54.6,40.9,"R",-0.333883902209114,52,1,869,"CT"
"Connecticut","2016","2016-11-08","2016-11-01","2016-11-07",2016-11-04,"SurveyMonkey",1387,52,36,54.6,40.9,"R",-0.127611124592646,53,1,870,"CT"
"Connecticut","2016","2016-11-08","2016-10-24","2016-11-06",2016-10-30,"Ipsos",351,49.76,39.7,54.6,40.9,"R",-0.0297788753556112,54,2,871,"CT"
"Delaware","2016","2016-11-08","2016-11-01","2016-11-07",2016-11-04,"Google Consumer Surveys",149,41.91,30.38,53.1,41.7,"R",-0.316716631637129,55,1,872,"DE"
"Delaware","2016","2016-11-08","2016-11-01","2016-11-07",2016-11-04,"SurveyMonkey",367,50,39,53.1,41.7,"R",-0.0669394826751094,56,1,873,"DE"
"Delaware","2016","2016-11-08","2016-10-23","2016-11-06",2016-10-30,"Ipsos",138,52.03,36.42,53.1,41.7,"R",-0.135383054505294,57,2,874,"DE"
"District of Columbia","2016","2016-11-08","2016-11-01","2016-11-07",2016-11-04,"Google Consumer Surveys",86,53.62,10.62,90.5,4.1,"R",0.951752042103531,58,1,875,"DC"
"District of Columbia","2016","2016-11-08","2016-11-01","2016-11-07",2016-11-04,"SurveyMonkey",310,85,7,90.5,4.1,"R",0.534923175345051,59,1,876,"DC"
"Florida","2016","2016-11-08","2016-11-03","2016-11-06",2016-11-04,"Quinnipiac University",884,46,45,47.8,49,"R",-0.0851578083403068,60,1,877,"FL"
"Florida","2016","2016-11-08","2016-11-05","2016-11-06",2016-11-05,"Opinion Savvy/InsiderAdvantage",843,48.4,46.4,47.8,49,"R",-0.0545208388784171,61,1,878,"FL"
"Florida","2016","2016-11-08","2016-11-01","2016-11-07",2016-11-04,"Google Consumer Surveys",1350,36.53,41.36,47.8,49,"R",-0.169506067910453,62,1,879,"FL"
"Florida","2016","2016-11-08","2016-11-01","2016-11-02",2016-11-01,"Gravis Marketing",1220,46,45,47.8,49,"R",-0.0851578083403068,63,2,880,"FL"
"Florida","2016","2016-11-08","2016-10-25","2016-10-26",2016-10-25,"Public Policy Polling",742,48,44,47.8,49,"R",-0.107630664192365,64,3,881,"FL"
"Florida","2016","2016-11-08","2016-11-02","2016-11-06",2016-11-04,"Rasmussen Reports/Pulse Opinion Research",525,47,45,47.8,49,"R",-0.0851578083403068,65,1,882,"FL"
"Florida","2016","2016-11-08","2016-10-31","2016-11-06",2016-11-03,"Ipsos",888,47.66,46.77,47.8,49,"R",-0.0465783263728318,66,1,883,"FL"
"Florida","2016","2016-11-08","2016-10-16","2016-10-19",2016-10-17,"Cherry Communications",507,46,42,47.8,49,"R",-0.154150679827258,67,4,884,"FL"
"Florida","2016","2016-11-08","2016-10-17","2016-10-18",2016-10-17,"The Times-Picayune/Lucid",892,45,39,47.8,49,"R",-0.22825865198098,68,4,885,"FL"
"Florida","2016","2016-11-08","2016-11-01","2016-11-07",2016-11-04,"SurveyMonkey",4092,47,45,47.8,49,"R",-0.0851578083403068,69,1,886,"FL"
"Florida","2016","2016-11-08","2016-10-19","2016-10-19",2016-10-19,"Associated Industries of Florida",1000,44,41,47.8,49,"R",-0.178248231406319,70,3,887,"FL"
"Florida","2016","2016-11-08","2016-10-20","2016-10-24",2016-10-22,"SurveyUSA",1251,48,45,47.8,49,"R",-0.0851578083403068,71,3,888,"FL"
"Florida","2016","2016-11-08","2016-10-20","2016-10-25",2016-10-22,"University of North Florida",819,43,39,47.8,49,"R",-0.22825865198098,72,3,889,"FL"
"Florida","2016","2016-11-08","2016-11-01","2016-11-02",2016-11-01,"Remington Research Group",2352,45,48,47.8,49,"R",-0.0206192872027357,73,2,890,"FL"
"Florida","2016","2016-11-08","2016-10-21","2016-10-24",2016-10-22,"Selzer & Co.",805,43,45,47.8,49,"R",-0.0851578083403068,74,3,891,"FL"
"Florida","2016","2016-11-08","2016-10-21","2016-10-23",2016-10-22,"Florida Atlantic University",500,46.2,43.3,47.8,49,"R",-0.123667663102183,75,3,892,"FL"
"Florida","2016","2016-11-08","2016-11-02","2016-11-04",2016-11-03,"YouGov",1188,45,45,47.8,49,"R",-0.0851578083403068,76,1,893,"FL"
"Florida","2016","2016-11-08","2016-10-22","2016-10-26",2016-10-24,"Saint Leo University",1028,50.4,36.95,47.8,49,"R",-0.282254650716416,77,3,894,"FL"
"Florida","2016","2016-11-08","2016-10-25","2016-10-27",2016-10-26,"Siena College",815,42,46,47.8,49,"R",-0.0631789016215316,78,2,895,"FL"
"Florida","2016","2016-11-08","2016-10-25","2016-10-26",2016-10-25,"Marist College",779,45,44,47.8,49,"R",-0.107630664192365,79,3,896,"FL"
"Florida","2016","2016-11-08","2016-10-25","2016-10-30",2016-10-27,"TargetSmart/William & Mary",718,48,40,47.8,49,"R",-0.20294084399669,80,2,897,"FL"
"Florida","2016","2016-11-08","2016-10-25","2016-10-26",2016-10-25,"Dixie Strategies",698,42.4,45.7,47.8,49,"R",-0.0697220002104675,81,3,898,"FL"
"Florida","2016","2016-11-08","2016-10-26","2016-10-27",2016-10-26,"Emerson College",500,46,45,47.8,49,"R",-0.0851578083403068,82,2,899,"FL"
"Florida","2016","2016-11-08","2016-10-27","2016-11-01",2016-10-29,"CNN/Opinion Research Corp.",773,49,47,47.8,49,"R",-0.0416726964005681,83,2,900,"FL"
"Florida","2016","2016-11-08","2016-11-06","2016-11-06",2016-11-06,"Trafalgar Group",1100,46.13,49.72,47.8,49,"R",0.0145869685318837,84,1,901,"FL"
"Georgia","2016","2016-11-08","2016-11-01","2016-11-07",2016-11-04,"Google Consumer Surveys",614,37.71,41.45,45.6,50.8,"R",-0.203408473003132,85,1,902,"GA"
"Georgia","2016","2016-11-08","2016-11-06","2016-11-06",2016-11-06,"Landmark Communications",1200,46,49,45.6,50.8,"R",-0.0360760564738095,86,1,903,"GA"
"Georgia","2016","2016-11-08","2016-10-31","2016-11-06",2016-11-03,"Ipsos",416,42.38,47.79,45.6,50.8,"R",-0.0610799419943693,87,1,904,"GA"
"Georgia","2016","2016-11-08","2016-10-15","2016-10-18",2016-10-16,"Clout Research/Wenzel Strategies",627,43.1,45.8,45.6,50.8,"R",-0.103612263464297,88,4,905,"GA"
"Georgia","2016","2016-11-08","2016-10-17","2016-10-20",2016-10-18,"Time/Abt SRBI",839,42,44,45.6,50.8,"R",-0.143706720666175,89,4,906,"GA"
"Georgia","2016","2016-11-08","2016-10-17","2016-10-18",2016-10-17,"The Times-Picayune/Lucid",807,44,40,45.6,50.8,"R",-0.2390169004705,90,4,907,"GA"
"Georgia","2016","2016-11-08","2016-11-01","2016-11-07",2016-11-04,"SurveyMonkey",2419,45,45,45.6,50.8,"R",-0.121233864814116,91,1,908,"GA"
"Georgia","2016","2016-11-08","2016-10-20","2016-10-26",2016-10-23,"Quinnipiac University",707,43,44,45.6,50.8,"R",-0.143706720666175,92,3,909,"GA"
"Georgia","2016","2016-11-08","2016-11-02","2016-11-03",2016-11-02,"Opinion Savvy/InsiderAdvantage",538,44.7,48.5,45.6,50.8,"R",-0.0463325566409986,93,1,910,"GA"
"Georgia","2016","2016-11-08","2016-10-25","2016-10-27",2016-10-26,"SurveyUSA",683,42,49,45.6,50.8,"R",-0.0360760564738095,94,2,911,"GA"
"Georgia","2016","2016-11-08","2016-10-28","2016-10-31",2016-10-29,"Emerson College",650,42,51,45.6,50.8,"R",0.00392927813988956,95,2,912,"GA"
"Georgia","2016","2016-11-08","2016-10-30","2016-11-01",2016-10-31,"Marist College",707,44,45,45.6,50.8,"R",-0.121233864814116,96,2,913,"GA"
"Georgia","2016","2016-11-08","2016-11-03","2016-11-06",2016-11-04,"Gravis Marketing",2002,44,48,45.6,50.8,"R",-0.0566953436765452,97,1,914,"GA"
"Georgia","2016","2016-11-08","2016-11-03","2016-11-05",2016-11-04,"YouGov",995,43,49,45.6,50.8,"R",-0.0360760564738095,98,1,915,"GA"
"Georgia","2016","2016-11-08","2016-11-06","2016-11-06",2016-11-06,"Trafalgar Group",1250,45.11,51.58,45.6,50.8,"R",0.0152376458687625,99,1,916,"GA"
"Hawaii","2016","2016-11-08","2016-11-01","2016-11-07",2016-11-04,"Google Consumer Surveys",73,43.62,28.72,62.2,30,"R",-0.043603637482132,100,1,917,"HI"
"Hawaii","2016","2016-11-08","2016-11-01","2016-11-07",2016-11-04,"SurveyMonkey",426,52,28,62.2,30,"R",-0.0689928714869514,101,1,918,"HI"
"Hawaii","2016","2016-11-08","2016-10-23","2016-11-06",2016-10-30,"Ipsos",102,47.31,28.75,62.2,30,"R",-0.0425596144187959,102,2,919,"HI"
"Idaho","2016","2016-11-08","2016-11-01","2016-11-07",2016-11-04,"Google Consumer Surveys",196,30.38,34.5,27.5,59.3,"R",-0.541649981966366,103,1,920,"ID"
"Idaho","2016","2016-11-08","2016-11-01","2016-11-07",2016-11-04,"SurveyMonkey",612,29,47,27.5,59.3,"R",-0.232461704293621,104,1,921,"ID"
"Idaho","2016","2016-11-08","2016-10-23","2016-11-06",2016-10-30,"Ipsos",205,30.06,53.26,27.5,59.3,"R",-0.107423725617894,105,2,922,"ID"
"Idaho","2016","2016-11-08","2016-10-21","2016-10-23",2016-10-22,"Emerson College",1023,23,52,27.5,59.3,"R",-0.131365587422252,106,3,923,"ID"
"Idaho","2016","2016-11-08","2016-10-23","2016-10-24",2016-10-23,"Rasmussen Reports/Pulse Opinion Research",750,29,48,27.5,59.3,"R",-0.211408295095789,107,3,924,"ID"
"Illinois","2016","2016-11-08","2016-11-01","2016-11-07",2016-11-04,"Google Consumer Surveys",1256,38.27,31.55,55.8,38.8,"R",-0.206846657642005,108,1,925,"IL"
"Illinois","2016","2016-11-08","2016-10-13","2016-10-13",2016-10-13,"Illinois Public Opinion Strategies",644,50,31.5,55.8,38.8,"R",-0.20843270079764,109,4,926,"IL"
"Illinois","2016","2016-11-08","2016-10-31","2016-11-06",2016-11-03,"Ipsos",482,51.3,39.08,55.8,38.8,"R",0.00719058054535421,110,1,927,"IL"
"Illinois","2016","2016-11-08","2016-10-16","2016-10-18",2016-10-17,"Victory Research",1200,51.2,36.1,55.8,38.8,"R",-0.0721273812903924,111,4,928,"IL"
"Illinois","2016","2016-11-08","2016-11-01","2016-11-07",2016-11-04,"SurveyMonkey",1823,52,35,55.8,38.8,"R",-0.103072185139814,112,1,929,"IL"
"Illinois","2016","2016-11-08","2016-10-26","2016-10-27",2016-10-26,"Loras College",600,45,34,55.8,38.8,"R",-0.132059722013066,113,2,930,"IL"
"Illinois","2016","2016-11-08","2016-10-27","2016-10-30",2016-10-28,"Emerson College",500,53,41,55.8,38.8,"R",0.0551518200750801,114,2,931,"IL"
"Indiana","2016","2016-11-08","2016-10-10","2016-10-16",2016-10-13,"Ball State University",544,37,43,37.9,56.8,"R",-0.278336210033543,115,4,932,"IN"
"Indiana","2016","2016-11-08","2016-11-01","2016-11-07",2016-11-04,"Google Consumer Surveys",774,33.93,36.45,37.9,56.8,"R",-0.443594867272438,116,1,933,"IN"
"Indiana","2016","2016-11-08","2016-10-27","2016-10-30",2016-10-28,"Monmouth University",402,39,50,37.9,56.8,"R",-0.12751332029896,117,2,934,"IN"
"Indiana","2016","2016-11-08","2016-10-31","2016-11-06",2016-11-03,"Ipsos",303,37.79,53.68,37.9,56.8,"R",-0.0564958330636792,118,1,935,"IN"
"Indiana","2016","2016-11-08","2016-11-01","2016-11-07",2016-11-04,"SurveyMonkey",1700,35,52,37.9,56.8,"R",-0.0882926071456783,119,1,936,"IN"
"Indiana","2016","2016-11-08","2016-10-30","2016-11-01",2016-10-31,"Gravis Marketing",399,39,49,37.9,56.8,"R",-0.147716027616479,120,2,937,"IN"
"Indiana","2016","2016-11-08","2016-11-01","2016-11-03",2016-11-02,"Public Opinion Strategies",600,37,48,37.9,56.8,"R",-0.168335314819215,121,1,938,"IN"
"Iowa","2016","2016-11-08","2016-11-01","2016-11-07",2016-11-04,"Google Consumer Surveys",442,35.57,33.72,41.7,51.2,"R",-0.417648398911807,122,1,939,"IA"
"Iowa","2016","2016-11-08","2016-10-17","2016-11-06",2016-10-27,"Ipsos",416,44.07,43.87,41.7,51.2,"R",-0.15450881686734,123,2,940,"IA"
"Iowa","2016","2016-11-08","2016-11-01","2016-11-07",2016-11-04,"SurveyMonkey",1781,38,47,41.7,51.2,"R",-0.0855919303354035,124,1,941,"IA"
"Iowa","2016","2016-11-08","2016-10-20","2016-10-26",2016-10-23,"Quinnipiac University",791,44,44,41.7,51.2,"R",-0.151549898127201,125,3,942,"IA"
"Iowa","2016","2016-11-08","2016-11-01","2016-11-04",2016-11-02,"Selzer & Co.",800,39,46,41.7,51.2,"R",-0.107098135556367,126,1,943,"IA"
"Iowa","2016","2016-11-08","2016-11-01","2016-11-02",2016-11-01,"RABA Research",1076,41,44,41.7,51.2,"R",-0.151549898127201,127,2,944,"IA"
"Iowa","2016","2016-11-08","2016-11-01","2016-11-03",2016-11-02,"Emerson College",700,41,44,41.7,51.2,"R",-0.151549898127201,128,1,945,"IA"
"Iowa","2016","2016-11-08","2016-11-01","2016-11-03",2016-11-02,"Loras College",500,44.2,43.4,41.7,51.2,"R",-0.165280090939103,129,1,946,"IA"
"Kansas","2016","2016-11-08","2016-11-01","2016-11-07",2016-11-04,"Google Consumer Surveys",355,41.28,31,36.1,56.7,"R",-0.60378700624856,130,1,947,"KS"
"Kansas","2016","2016-11-08","2016-10-26","2016-10-30",2016-10-28,"SurveyUSA",624,38,49,36.1,56.7,"R",-0.14595391262308,131,2,948,"KS"
"Kansas","2016","2016-11-08","2016-10-17","2016-11-06",2016-10-27,"Ipsos",361,38.22,54.45,36.1,56.7,"R",-0.0404913613547369,132,2,949,"KS"
"Kansas","2016","2016-11-08","2016-11-01","2016-11-07",2016-11-04,"SurveyMonkey",1311,36,49,36.1,56.7,"R",-0.14595391262308,133,1,950,"KS"
"Kansas","2016","2016-11-08","2016-11-01","2016-11-03",2016-11-02,"Fort Hays State University",313,34,58,36.1,56.7,"R",0.0226687998127129,134,1,951,"KS"
"Kentucky","2016","2016-11-08","2016-11-01","2016-11-07",2016-11-04,"Google Consumer Surveys",472,31.9,43.89,32.7,62.5,"R",-0.353480053042213,135,1,952,"KY"
"Kentucky","2016","2016-11-08","2016-11-01","2016-11-07",2016-11-04,"SurveyMonkey",1315,35,54,32.7,62.5,"R",-0.146182510178081,136,1,953,"KY"
"Kentucky","2016","2016-11-08","2016-10-24","2016-11-06",2016-10-30,"Ipsos",391,37.64,58.29,32.7,62.5,"R",-0.0697360046848974,137,2,954,"KY"
"Kentucky","2016","2016-11-08","2016-10-25","2016-10-30",2016-10-27,"Western Kentucky University",602,37,54,32.7,62.5,"R",-0.146182510178081,138,2,955,"KY"
"Kentucky","2016","2016-11-08","2016-10-26","2016-10-28",2016-10-27,"Cygnal Political",811,32,56,32.7,62.5,"R",-0.109814866007207,139,2,956,"KY"
"Louisiana","2016","2016-11-08","2016-11-01","2016-11-07",2016-11-04,"Google Consumer Surveys",320,21.92,53.7,38.5,58.1,"R",-0.0787526623430465,140,1,957,"LA"
"Louisiana","2016","2016-11-08","2016-10-11","2016-10-15",2016-10-13,"JMC Enterprises",800,38,45,38.5,58.1,"R",-0.255503174087546,141,4,958,"LA"
"Louisiana","2016","2016-11-08","2016-10-17","2016-11-06",2016-10-27,"Ipsos",461,36.12,51.56,38.5,58.1,"R",-0.119419485786879,142,2,959,"LA"
"Louisiana","2016","2016-11-08","2016-10-15","2016-10-21",2016-10-18,"The Times-Picayune/Lucid",614,40,43,38.5,58.1,"R",-0.300965548164303,143,4,960,"LA"
"Louisiana","2016","2016-11-08","2016-10-15","2016-10-21",2016-10-18,"University of New Orleans",603,35,49,38.5,58.1,"R",-0.170345365747239,144,4,961,"LA"
"Louisiana","2016","2016-11-08","2016-10-17","2016-10-19",2016-10-18,"Mason-Dixon Polling & Research, Inc.",625,34,54,38.5,58.1,"R",-0.0731816172935912,145,4,962,"LA"
"Louisiana","2016","2016-11-08","2016-11-01","2016-11-07",2016-11-04,"SurveyMonkey",982,38,52,38.5,58.1,"R",-0.110921945276438,146,1,963,"LA"
"Louisiana","2016","2016-11-08","2016-10-19","2016-10-21",2016-10-20,"Southern Media & Opinion Research",500,35,50,38.5,58.1,"R",-0.150142658429719,147,3,964,"LA"
"Maine","2016","2016-11-08","2016-11-01","2016-11-07",2016-11-04,"Google Consumer Surveys",108,52.03,21.28,47.8,44.9,"R",-0.746670130274765,148,1,965,"ME"
"Maine","2016","2016-11-08","2016-10-24","2016-10-26",2016-10-25,"Maine People's Resource Center",812,42,37,47.8,44.9,"R",-0.193519882103984,149,3,966,"ME"
"Maine","2016","2016-11-08","2016-11-01","2016-11-07",2016-11-04,"SurveyMonkey",779,46,38,47.8,44.9,"R",-0.166851635021823,150,1,967,"ME"
"Maine","2016","2016-11-08","2016-10-20","2016-10-25",2016-10-22,"University of New Hampshire",670,48,37,47.8,44.9,"R",-0.193519882103984,151,3,968,"ME"
"Maine","2016","2016-11-08","2016-10-23","2016-11-06",2016-10-30,"Ipsos",245,42.33,35.08,47.8,44.9,"R",-0.246806627244226,152,2,969,"ME"
"Maine","2016","2016-11-08","2016-10-28","2016-10-30",2016-10-29,"Emerson College",750,46,42,47.8,44.9,"R",-0.0667681764648403,153,2,970,"ME"
"Maryland","2016","2016-11-08","2016-11-01","2016-11-07",2016-11-04,"Google Consumer Surveys",498,44.82,31.28,60.3,33.9,"R",-0.0804360987092942,154,1,971,"MD"
"Maryland","2016","2016-11-08","2016-10-24","2016-11-06",2016-10-30,"Ipsos",472,55.69,33.6,60.3,33.9,"R",-0.00888894741724593,155,2,972,"MD"
"Maryland","2016","2016-11-08","2016-11-01","2016-11-07",2016-11-04,"SurveyMonkey",1216,59,28,60.3,33.9,"R",-0.191210504211201,156,1,973,"MD"
"Massachusetts","2016","2016-11-08","2016-11-01","2016-11-07",2016-11-04,"Google Consumer Surveys",562,47.84,25.89,60,32.8,"R",-0.236571721626652,157,1,974,"MA"
"Massachusetts","2016","2016-11-08","2016-10-13","2016-10-16",2016-10-14,"MassINC Polling Group",502,54,28,60,32.8,"R",-0.158224005214894,158,4,975,"MA"
"Massachusetts","2016","2016-11-08","2016-10-31","2016-11-06",2016-11-03,"Ipsos",365,53.14,35.79,60,32.8,"R",0.0872400093878365,159,1,976,"MA"
"Massachusetts","2016","2016-11-08","2016-11-01","2016-11-07",2016-11-04,"SurveyMonkey",1378,56,30,60,32.8,"R",-0.0892311337279426,160,1,977,"MA"
"Massachusetts","2016","2016-11-08","2016-10-23","2016-11-02",2016-10-28,"Western New England University",417,56,26,60,32.8,"R",-0.232331977368616,161,2,978,"MA"
"Massachusetts","2016","2016-11-08","2016-10-24","2016-10-26",2016-10-25,"Suffolk University",500,57,25,60,32.8,"R",-0.271552690521897,162,3,979,"MA"
"Michigan","2016","2016-11-08","2016-10-10","2016-10-11",2016-10-10,"Glengariff Group",600,42.2,30.6,47.3,47.5,"R",-0.43972970208226,163,5,980,"MI"
"Michigan","2016","2016-11-08","2016-11-01","2016-11-07",2016-11-04,"Google Consumer Surveys",821,35.18,34.05,47.3,47.5,"R",-0.332899678445074,164,1,981,"MI"
"Michigan","2016","2016-11-08","2016-11-06","2016-11-06",2016-11-06,"Mitchell Research & Communications",1011,47,41,47.3,47.5,"R",-0.147157644336288,165,1,982,"MI"
"Michigan","2016","2016-11-08","2016-10-31","2016-11-06",2016-11-03,"Ipsos",342,45.95,44.53,47.3,47.5,"R",-0.0645665917069845,166,1,983,"MI"
"Michigan","2016","2016-11-08","2016-10-16","2016-10-19",2016-10-17,"Marketing Resource Group (MRG)",600,41,36,47.3,47.5,"R",-0.277210772584486,167,4,984,"MI"
"Michigan","2016","2016-11-08","2016-11-01","2016-11-07",2016-11-04,"SurveyMonkey",3145,44,42,47.3,47.5,"R",-0.123060092757227,168,1,985,"MI"
