"state","year","election_date","start_date","end_date","poll_date","pollster","sample_size","poll_dem","poll_rep","real_dem","real_rep","candidate","logp","id","week","row_id","Abbrev"
"Georgia",2016,2016-11-08,2016-11-03,2016-11-05,2016-11-04,"YouGov",995,43,49,45.6,50.8,"D",-0.058707600826778,1590,0,3179,"GA"
"Georgia",2016,2016-11-08,2016-11-03,2016-11-05,2016-11-04,"YouGov",995,43,49,45.6,50.8,"R",-0.0360760564738095,1590,0,3180,"GA"
"Arizona",2016,2016-11-08,2016-11-03,2016-11-06,2016-11-04,"Gravis Marketing",1453,43,45,45.1,48.7,"D",-0.0476821308150703,1591,0,3181,"AZ"
"Arizona",2016,2016-11-08,2016-11-03,2016-11-06,2016-11-04,"Gravis Marketing",1453,43,45,45.1,48.7,"R",-0.0790165403182244,1591,0,3182,"AZ"
"Pennsylvania",2016,2016-11-08,2016-11-03,2016-11-05,2016-11-04,"YouGov",931,45,43,47.5,48.2,"D",-0.0540672212702758,1592,0,3183,"PA"
"Pennsylvania",2016,2016-11-08,2016-11-03,2016-11-05,2016-11-04,"YouGov",931,45,43,47.5,48.2,"R",-0.114158905362992,1592,0,3184,"PA"
"Nevada",2016,2016-11-08,2016-11-03,2016-11-06,2016-11-04,"Gravis Marketing",1158,45,43,47.9,45.5,"D",-0.0624530146465498,1593,0,3185,"NV"
"Nevada",2016,2016-11-08,2016-11-03,2016-11-06,2016-11-04,"Gravis Marketing",1158,45,43,47.9,45.5,"R",-0.0565122102633423,1593,0,3186,"NV"
"Colorado",2016,2016-11-08,2016-11-03,2016-11-06,2016-11-04,"Gravis Marketing",1378,44,43,48.2,43.3,"D",-0.0911693871382935,1594,0,3187,"CO"
"Colorado",2016,2016-11-08,2016-11-03,2016-11-06,2016-11-04,"Gravis Marketing",1378,44,43,48.2,43.3,"R",-0.00695251931488164,1594,0,3188,"CO"
"New Hampshire",2016,2016-11-08,2016-11-03,2016-11-06,2016-11-04,"University of New Hampshire",692,49,38,47,46.6,"D",0.0416726964005681,1595,0,3189,"NH"
"New Hampshire",2016,2016-11-08,2016-11-03,2016-11-06,2016-11-04,"University of New Hampshire",692,49,38,47,46.6,"R",-0.204014381405214,1595,0,3190,"NH"
"New York",2016,2016-11-08,2016-11-03,2016-11-04,2016-11-03,"Siena College",617,51,34,59,36.5,"D",-0.145711811181394,1596,0,3191,"NY"
"New York",2016,2016-11-08,2016-11-03,2016-11-04,2016-11-03,"Siena College",617,51,34,59,36.5,"R",-0.0709517359722845,1596,0,3192,"NY"
"Pennsylvania",2016,2016-11-08,2016-11-03,2016-11-06,2016-11-04,"Gravis Marketing",1220,46,40,47.5,48.2,"D",-0.0320883145515005,1597,0,3193,"PA"
"Pennsylvania",2016,2016-11-08,2016-11-03,2016-11-06,2016-11-04,"Gravis Marketing",1220,46,40,47.5,48.2,"R",-0.186479566942618,1597,0,3194,"PA"
"Wisconsin",2016,2016-11-08,2016-11-03,2016-11-06,2016-11-04,"Gravis Marketing",1184,47,44,46.5,47.2,"D",0.010695289116748,1598,0,3195,"WI"
"Wisconsin",2016,2016-11-08,2016-11-03,2016-11-06,2016-11-04,"Gravis Marketing",1184,47,44,46.5,47.2,"R",-0.0702042586732486,1598,0,3196,"WI"
"Utah",2016,2016-11-08,2016-11-03,2016-11-05,2016-11-04,"YouGov",762,23,40,27.5,45.5,"D",-0.178691788743376,1599,0,3197,"UT"
"Utah",2016,2016-11-08,2016-11-03,2016-11-05,2016-11-04,"YouGov",762,23,40,27.5,45.5,"R",-0.128832871842968,1599,0,3198,"UT"
"Colorado",2016,2016-11-08,2016-11-03,2016-11-04,2016-11-03,"Public Policy Polling",704,48,43,48.2,43.3,"D",-0.00415801014866379,1600,0,3199,"CO"
"Colorado",2016,2016-11-08,2016-11-03,2016-11-04,2016-11-03,"Public Policy Polling",704,48,43,48.2,43.3,"R",-0.00695251931488164,1600,0,3200,"CO"
"Utah",2016,2016-11-08,2016-11-03,2016-11-05,2016-11-04,"Trafalgar Group",1350,29.52,39.95,27.5,45.5,"D",0.0708819950597461,1601,0,3201,"UT"
"Utah",2016,2016-11-08,2016-11-03,2016-11-05,2016-11-04,"Trafalgar Group",1350,29.52,39.95,27.5,45.5,"R",-0.130083653744621,1601,0,3202,"UT"
"Pennsylvania",2016,2016-11-08,2016-11-03,2016-11-05,2016-11-04,"Trafalgar Group",1300,46.51,48.43,47.5,48.2,"D",-0.0210623678045899,1602,0,3203,"PA"
"Pennsylvania",2016,2016-11-08,2016-11-03,2016-11-05,2016-11-04,"Trafalgar Group",1300,46.51,48.43,47.5,48.2,"R",0.00476043535858313,1602,0,3204,"PA"
"Alaska",2016,2016-11-08,2016-11-03,2016-11-06,2016-11-04,"Gravis Marketing",617,41,44,36.6,51.3,"D",0.113523826296987,1603,0,3205,"AK"
"Alaska",2016,2016-11-08,2016-11-03,2016-11-06,2016-11-04,"Gravis Marketing",617,41,44,36.6,51.3,"R",-0.153501118258463,1603,0,3206,"AK"
"Michigan",2016,2016-11-08,2016-11-03,2016-11-03,2016-11-03,"Strategic National",573,44,44,47.3,47.5,"D",-0.072320661579626,1604,0,3207,"MI"
"Michigan",2016,2016-11-08,2016-11-03,2016-11-03,2016-11-03,"Strategic National",573,44,44,47.3,47.5,"R",-0.0765400771223344,1604,0,3208,"MI"
"Georgia",2016,2016-11-08,2016-11-03,2016-11-03,2016-11-03,"Landmark Communications",1000,46,48,45.6,50.8,"D",0.00873367996875463,1605,0,3209,"GA"
"Georgia",2016,2016-11-08,2016-11-03,2016-11-03,2016-11-03,"Landmark Communications",1000,46,48,45.6,50.8,"R",-0.0566953436765452,1605,0,3210,"GA"
"Michigan",2016,2016-11-08,2016-11-03,2016-11-03,2016-11-03,"Mitchell Research & Communications",1007,46,41,47.3,47.5,"D",-0.0278688990087923,1606,0,3211,"MI"
"Michigan",2016,2016-11-08,2016-11-03,2016-11-03,2016-11-03,"Mitchell Research & Communications",1007,46,41,47.3,47.5,"R",-0.147157644336288,1606,0,3212,"MI"
"North Carolina",2016,2016-11-08,2016-11-04,2016-11-06,2016-11-05,"Siena College",800,44,44,46.2,49.8,"D",-0.0487901641694321,1607,0,3213,"NC"
"North Carolina",2016,2016-11-08,2016-11-04,2016-11-06,2016-11-05,"Siena College",800,44,44,46.2,49.8,"R",-0.123825350112346,1607,0,3214,"NC"
"New Hampshire",2016,2016-11-08,2016-11-04,2016-11-05,2016-11-04,"Emerson College",1000,45.4,43.8,47,46.6,"D",-0.0346354966627563,1608,0,3215,"NH"
"New Hampshire",2016,2016-11-08,2016-11-04,2016-11-05,2016-11-04,"Emerson College",1000,45.4,43.8,47,46.6,"R",-0.0619667237491999,1608,0,3216,"NH"
"Ohio",2016,2016-11-08,2016-11-04,2016-11-05,2016-11-04,"Emerson College",900,38.9,45.6,43.6,51.7,"D",-0.114062899730588,1609,0,3217,"OH"
"Ohio",2016,2016-11-08,2016-11-04,2016-11-05,2016-11-04,"Emerson College",900,38.9,45.6,43.6,51.7,"R",-0.125550064994043,1609,0,3218,"OH"
"Missouri",2016,2016-11-08,2016-11-04,2016-11-05,2016-11-04,"Emerson College",750,40.5,46.5,38.1,56.8,"D",0.0610876919798381,1610,0,3219,"MO"
"Missouri",2016,2016-11-08,2016-11-04,2016-11-05,2016-11-04,"Emerson College",750,40.5,46.5,38.1,56.8,"R",-0.200084013133795,1610,0,3220,"MO"
"Nevada",2016,2016-11-08,2016-11-04,2016-11-05,2016-11-04,"Emerson College",600,46.8,45.6,47.9,45.5,"D",-0.0232323014932685,1611,0,3221,"NV"
"Nevada",2016,2016-11-08,2016-11-04,2016-11-05,2016-11-04,"Emerson College",600,46.8,45.6,47.9,45.5,"R",0.00219539056343566,1611,0,3222,"NV"
"Arizona",2016,2016-11-08,2016-11-04,2016-11-06,2016-11-05,"Data Orbital",550,44,47,45.1,48.7,"D",-0.0246926125903715,1612,0,3223,"AZ"
"Arizona",2016,2016-11-08,2016-11-04,2016-11-06,2016-11-05,"Data Orbital",550,44,47,45.1,48.7,"R",-0.0355314283784855,1612,0,3224,"AZ"
"Washington",2016,2016-11-08,2016-11-04,2016-11-06,2016-11-05,"Insights West",402,51,36,52.5,36.8,"D",-0.0289875368732523,1613,0,3225,"WA"
"Washington",2016,2016-11-08,2016-11-04,2016-11-06,2016-11-05,"Insights West",402,51,36,52.5,36.8,"R",-0.0219789067187751,1613,0,3226,"WA"
"California",2016,2016-11-08,2016-11-04,2016-11-06,2016-11-05,"Insights West",401,58,35,61.7,31.6,"D",-0.0618409203649228,1614,0,3227,"CA"
"California",2016,2016-11-08,2016-11-04,2016-11-06,2016-11-05,"Insights West",401,58,35,61.7,31.6,"R",0.102190940896547,1614,0,3228,"CA"
"Arizona",2016,2016-11-08,2016-11-04,2016-11-06,2016-11-05,"Insights West",392,45,47,45.1,48.7,"D",-0.00221975673831289,1615,0,3229,"AZ"
"Arizona",2016,2016-11-08,2016-11-04,2016-11-06,2016-11-05,"Insights West",392,45,47,45.1,48.7,"R",-0.0355314283784855,1615,0,3230,"AZ"
"Nevada",2016,2016-11-08,2016-11-04,2016-11-06,2016-11-05,"Insights West",373,42,42,47.9,45.5,"D",-0.131445886133501,1616,0,3231,"NV"
"Nevada",2016,2016-11-08,2016-11-04,2016-11-06,2016-11-05,"Insights West",373,42,42,47.9,45.5,"R",-0.0800427076735364,1616,0,3232,"NV"
"Florida",2016,2016-11-08,2016-11-05,2016-11-06,2016-11-05,"Opinion Savvy/InsiderAdvantage",843,48.4,46.4,47.8,49,"D",0.0124741742251758,1617,0,3233,"FL"
"Florida",2016,2016-11-08,2016-11-05,2016-11-06,2016-11-05,"Opinion Savvy/InsiderAdvantage",843,48.4,46.4,47.8,49,"R",-0.0545208388784171,1617,0,3234,"FL"
"New Mexico",2016,2016-11-08,2016-11-06,2016-11-06,2016-11-06,"Zia Poll",8439,46,44,48.3,40,"D",-0.0487901641694319,1618,0,3235,"NM"
"New Mexico",2016,2016-11-08,2016-11-06,2016-11-06,2016-11-06,"Zia Poll",8439,46,44,48.3,40,"R",0.0953101798043249,1618,0,3236,"NM"
"Georgia",2016,2016-11-08,2016-11-06,2016-11-06,2016-11-06,"Landmark Communications",1200,46,49,45.6,50.8,"D",0.00873367996875463,1619,0,3237,"GA"
"Georgia",2016,2016-11-08,2016-11-06,2016-11-06,2016-11-06,"Landmark Communications",1200,46,49,45.6,50.8,"R",-0.0360760564738095,1619,0,3238,"GA"
"Georgia",2016,2016-11-08,2016-11-06,2016-11-06,2016-11-06,"Trafalgar Group",1250,45.11,51.58,45.6,50.8,"D",-0.0108037651000359,1620,0,3239,"GA"
"Georgia",2016,2016-11-08,2016-11-06,2016-11-06,2016-11-06,"Trafalgar Group",1250,45.11,51.58,45.6,50.8,"R",0.0152376458687625,1620,0,3240,"GA"
"Michigan",2016,2016-11-08,2016-11-06,2016-11-06,2016-11-06,"Trafalgar Group",1200,46.82,48.52,47.3,47.5,"D",-0.0101998334351225,1621,0,3241,"MI"
"Michigan",2016,2016-11-08,2016-11-06,2016-11-06,2016-11-06,"Trafalgar Group",1200,46.82,48.52,47.3,47.5,"R",0.0212463730352539,1621,0,3242,"MI"
"Florida",2016,2016-11-08,2016-11-06,2016-11-06,2016-11-06,"Trafalgar Group",1100,46.13,49.72,47.8,49,"D",-0.035562141927681,1622,0,3243,"FL"
"Florida",2016,2016-11-08,2016-11-06,2016-11-06,2016-11-06,"Trafalgar Group",1100,46.13,49.72,47.8,49,"R",0.0145869685318837,1622,0,3244,"FL"
"Michigan",2016,2016-11-08,2016-11-06,2016-11-06,2016-11-06,"Mitchell Research & Communications",1011,47,41,47.3,47.5,"D",-0.00636269378782866,1623,0,3245,"MI"
"Michigan",2016,2016-11-08,2016-11-06,2016-11-06,2016-11-06,"Mitchell Research & Communications",1011,47,41,47.3,47.5,"R",-0.147157644336288,1623,0,3246,"MI"
"Alabama",2020,2020-11-03,2020-10-27,2020-11-01,2020-10-29,"Data for Progress",1045,38,58,36.6,62,"D",0.0375379193190652,1624,0,3247,"AL"
"Alabama",2020,2020-11-03,2020-10-27,2020-11-01,2020-10-29,"Data for Progress",1045,38,58,36.6,62,"R",-0.0666913744986723,1624,0,3248,"AL"
"Alabama",2020,2020-11-03,2020-10-27,2020-11-01,2020-10-29,"Swayable",330,37.8,55,36.6,62,"D",0.0322608622182213,1625,0,3249,"AL"
"Alabama",2020,2020-11-03,2020-10-27,2020-11-01,2020-10-29,"Swayable",330,37.8,55,36.6,62,"R",-0.119801199812621,1625,0,3250,"AL"
"Alabama",2020,2020-11-03,2020-10-20,2020-11-01,2020-10-26,"SurveyMonkey",1608,39,58,36.6,62,"D",0.0635134057223257,1626,-1,3251,"AL"
"Alabama",2020,2020-11-03,2020-10-20,2020-11-01,2020-10-26,"SurveyMonkey",1608,39,58,36.6,62,"R",-0.0666913744986723,1626,-1,3252,"AL"
"Alabama",2020,2020-11-03,2020-10-20,2020-11-01,2020-10-26,"SurveyMonkey",1608,36,62,36.6,62,"D",-0.0165293019512106,1627,-1,3253,"AL"
"Alabama",2020,2020-11-03,2020-10-20,2020-11-01,2020-10-26,"SurveyMonkey",1608,36,62,36.6,62,"R",0,1627,-1,3254,"AL"
"Alabama",2020,2020-11-03,2020-10-18,2020-10-31,2020-10-24,"SurveyMonkey",1714,41,56,36.6,62,"D",0.113523826296987,1628,-1,3255,"AL"
"Alabama",2020,2020-11-03,2020-10-18,2020-10-31,2020-10-24,"SurveyMonkey",1714,41,56,36.6,62,"R",-0.101782694309942,1628,-1,3256,"AL"
"Alabama",2020,2020-11-03,2020-10-18,2020-10-31,2020-10-24,"SurveyMonkey",1714,38,60,36.6,62,"D",0.0375379193190652,1629,-1,3257,"AL"
"Alabama",2020,2020-11-03,2020-10-18,2020-10-31,2020-10-24,"SurveyMonkey",1714,38,60,36.6,62,"R",-0.0327898228229908,1629,-1,3258,"AL"
"Alabama",2020,2020-11-03,2020-10-17,2020-10-30,2020-10-23,"SurveyMonkey",1752,41,56,36.6,62,"D",0.113523826296987,1630,-1,3259,"AL"
"Alabama",2020,2020-11-03,2020-10-17,2020-10-30,2020-10-23,"SurveyMonkey",1752,41,56,36.6,62,"R",-0.101782694309942,1630,-1,3260,"AL"
"Alabama",2020,2020-11-03,2020-10-17,2020-10-30,2020-10-23,"SurveyMonkey",1752,38,60,36.6,62,"D",0.0375379193190652,1631,-1,3261,"AL"
"Alabama",2020,2020-11-03,2020-10-17,2020-10-30,2020-10-23,"SurveyMonkey",1752,38,60,36.6,62,"R",-0.0327898228229908,1631,-1,3262,"AL"
"Alabama",2020,2020-11-03,2020-10-16,2020-10-29,2020-10-22,"SurveyMonkey",1786,41,56,36.6,62,"D",0.113523826296987,1632,-1,3263,"AL"
"Alabama",2020,2020-11-03,2020-10-16,2020-10-29,2020-10-22,"SurveyMonkey",1786,41,56,36.6,62,"R",-0.101782694309942,1632,-1,3264,"AL"
"Alabama",2020,2020-11-03,2020-10-16,2020-10-29,2020-10-22,"SurveyMonkey",1786,38,60,36.6,62,"D",0.0375379193190652,1633,-1,3265,"AL"
"Alabama",2020,2020-11-03,2020-10-16,2020-10-29,2020-10-22,"SurveyMonkey",1786,38,60,36.6,62,"R",-0.0327898228229908,1633,-1,3266,"AL"
"Alabama",2020,2020-11-03,2020-10-23,2020-10-28,2020-10-25,"Auburn University at Montgomery",853,38.9,58.1,36.6,62,"D",0.06094601021708,1634,-1,3267,"AL"
"Alabama",2020,2020-11-03,2020-10-23,2020-10-28,2020-10-25,"Auburn University at Montgomery",853,38.9,58.1,36.6,62,"R",-0.064968721187226,1634,-1,3268,"AL"
"Alabama",2020,2020-11-03,2020-10-01,2020-10-28,2020-10-14,"SurveyMonkey",3363,41,57,36.6,62,"D",0.113523826296987,1635,-2,3269,"AL"
"Alabama",2020,2020-11-03,2020-10-01,2020-10-28,2020-10-14,"SurveyMonkey",3363,41,57,36.6,62,"R",-0.0840831172105414,1635,-2,3270,"AL"
"Alabama",2020,2020-11-03,2020-10-01,2020-10-28,2020-10-14,"SurveyMonkey",3363,37,61,36.6,62,"D",0.0108696722369039,1636,-2,3271,"AL"
"Alabama",2020,2020-11-03,2020-10-01,2020-10-28,2020-10-14,"SurveyMonkey",3363,37,61,36.6,62,"R",-0.0162605208717803,1636,-2,3272,"AL"
"Alabama",2020,2020-11-03,2020-09-30,2020-10-27,2020-10-13,"SurveyMonkey",3255,41,57,36.6,62,"D",0.113523826296987,1637,-3,3273,"AL"
"Alabama",2020,2020-11-03,2020-09-30,2020-10-27,2020-10-13,"SurveyMonkey",3255,41,57,36.6,62,"R",-0.0840831172105414,1637,-3,3274,"AL"
"Alabama",2020,2020-11-03,2020-09-30,2020-10-27,2020-10-13,"SurveyMonkey",3255,37,61,36.6,62,"D",0.0108696722369039,1638,-3,3275,"AL"
"Alabama",2020,2020-11-03,2020-09-30,2020-10-27,2020-10-13,"SurveyMonkey",3255,37,61,36.6,62,"R",-0.0162605208717803,1638,-3,3276,"AL"
"Alabama",2020,2020-11-03,2020-10-23,2020-10-26,2020-10-24,"Swayable",266,37.2,55.8,36.6,62,"D",0.0162605208717803,1639,-1,3277,"AL"
"Alabama",2020,2020-11-03,2020-10-23,2020-10-26,2020-10-24,"Swayable",266,37.2,55.8,36.6,62,"R",-0.105360515657826,1639,-1,3278,"AL"
"Alabama",2020,2020-11-03,2020-09-27,2020-10-25,2020-10-11,"SurveyMonkey",3122,41,57,36.6,62,"D",0.113523826296987,1640,-3,3279,"AL"
"Alabama",2020,2020-11-03,2020-09-27,2020-10-25,2020-10-11,"SurveyMonkey",3122,41,57,36.6,62,"R",-0.0840831172105414,1640,-3,3280,"AL"
"Alabama",2020,2020-11-03,2020-09-27,2020-10-25,2020-10-11,"SurveyMonkey",3122,38,61,36.6,62,"D",0.0375379193190652,1641,-3,3281,"AL"
"Alabama",2020,2020-11-03,2020-09-27,2020-10-25,2020-10-11,"SurveyMonkey",3122,38,61,36.6,62,"R",-0.0162605208717803,1641,-3,3282,"AL"
"Alabama",2020,2020-11-03,2020-09-27,2020-10-24,2020-10-10,"SurveyMonkey",3120,41,57,36.6,62,"D",0.113523826296987,1642,-3,3283,"AL"
"Alabama",2020,2020-11-03,2020-09-27,2020-10-24,2020-10-10,"SurveyMonkey",3120,41,57,36.6,62,"R",-0.0840831172105414,1642,-3,3284,"AL"
"Alabama",2020,2020-11-03,2020-09-27,2020-10-24,2020-10-10,"SurveyMonkey",3120,38,61,36.6,62,"D",0.0375379193190652,1643,-3,3285,"AL"
"Alabama",2020,2020-11-03,2020-09-27,2020-10-24,2020-10-10,"SurveyMonkey",3120,38,61,36.6,62,"R",-0.0162605208717803,1643,-3,3286,"AL"
"Alabama",2020,2020-11-03,2020-09-26,2020-10-23,2020-10-09,"SurveyMonkey",3093,41,57,36.6,62,"D",0.113523826296987,1644,-3,3287,"AL"
"Alabama",2020,2020-11-03,2020-09-26,2020-10-23,2020-10-09,"SurveyMonkey",3093,41,57,36.6,62,"R",-0.0840831172105414,1644,-3,3288,"AL"
"Alabama",2020,2020-11-03,2020-09-26,2020-10-23,2020-10-09,"SurveyMonkey",3093,38,61,36.6,62,"D",0.0375379193190652,1645,-3,3289,"AL"
"Alabama",2020,2020-11-03,2020-09-26,2020-10-23,2020-10-09,"SurveyMonkey",3093,38,61,36.6,62,"R",-0.0162605208717803,1645,-3,3290,"AL"
"Alabama",2020,2020-11-03,2020-09-25,2020-10-22,2020-10-08,"SurveyMonkey",3038,41,57,36.6,62,"D",0.113523826296987,1646,-3,3291,"AL"
"Alabama",2020,2020-11-03,2020-09-25,2020-10-22,2020-10-08,"SurveyMonkey",3038,41,57,36.6,62,"R",-0.0840831172105414,1646,-3,3292,"AL"
"Alabama",2020,2020-11-03,2020-09-25,2020-10-22,2020-10-08,"SurveyMonkey",3038,38,61,36.6,62,"D",0.0375379193190652,1647,-3,3293,"AL"
"Alabama",2020,2020-11-03,2020-09-25,2020-10-22,2020-10-08,"SurveyMonkey",3038,38,61,36.6,62,"R",-0.0162605208717803,1647,-3,3294,"AL"
"Alabama",2020,2020-11-03,2020-09-24,2020-10-21,2020-10-07,"SurveyMonkey",2985,41,57,36.6,62,"D",0.113523826296987,1648,-3,3295,"AL"
"Alabama",2020,2020-11-03,2020-09-24,2020-10-21,2020-10-07,"SurveyMonkey",2985,41,57,36.6,62,"R",-0.0840831172105414,1648,-3,3296,"AL"
"Alabama",2020,2020-11-03,2020-09-24,2020-10-21,2020-10-07,"SurveyMonkey",2985,38,60,36.6,62,"D",0.0375379193190652,1649,-3,3297,"AL"
"Alabama",2020,2020-11-03,2020-09-24,2020-10-21,2020-10-07,"SurveyMonkey",2985,38,60,36.6,62,"R",-0.0327898228229908,1649,-3,3298,"AL"
"Alabama",2020,2020-11-03,2020-09-23,2020-10-20,2020-10-06,"SurveyMonkey",2890,41,56,36.6,62,"D",0.113523826296987,1650,-4,3299,"AL"
"Alabama",2020,2020-11-03,2020-09-23,2020-10-20,2020-10-06,"SurveyMonkey",2890,41,56,36.6,62,"R",-0.101782694309942,1650,-4,3300,"AL"
"Alabama",2020,2020-11-03,2020-09-23,2020-10-20,2020-10-06,"SurveyMonkey",2890,38,60,36.6,62,"D",0.0375379193190652,1651,-4,3301,"AL"
"Alabama",2020,2020-11-03,2020-09-23,2020-10-20,2020-10-06,"SurveyMonkey",2890,38,60,36.6,62,"R",-0.0327898228229908,1651,-4,3302,"AL"
"Alabama",2020,2020-11-03,2020-09-21,2020-10-19,2020-10-05,"SurveyMonkey",2781,41,56,36.6,62,"D",0.113523826296987,1652,-4,3303,"AL"
"Alabama",2020,2020-11-03,2020-09-21,2020-10-19,2020-10-05,"SurveyMonkey",2781,41,56,36.6,62,"R",-0.101782694309942,1652,-4,3304,"AL"
"Alabama",2020,2020-11-03,2020-09-21,2020-10-19,2020-10-05,"SurveyMonkey",2781,38,60,36.6,62,"D",0.0375379193190652,1653,-4,3305,"AL"
"Alabama",2020,2020-11-03,2020-09-21,2020-10-19,2020-10-05,"SurveyMonkey",2781,38,60,36.6,62,"R",-0.0327898228229908,1653,-4,3306,"AL"
"Alabama",2020,2020-11-03,2020-09-21,2020-10-18,2020-10-04,"SurveyMonkey",2710,41,56,36.6,62,"D",0.113523826296987,1654,-4,3307,"AL"
"Alabama",2020,2020-11-03,2020-09-21,2020-10-18,2020-10-04,"SurveyMonkey",2710,41,56,36.6,62,"R",-0.101782694309942,1654,-4,3308,"AL"
"Alabama",2020,2020-11-03,2020-09-21,2020-10-18,2020-10-04,"SurveyMonkey",2710,38,60,36.6,62,"D",0.0375379193190652,1655,-4,3309,"AL"
"Alabama",2020,2020-11-03,2020-09-21,2020-10-18,2020-10-04,"SurveyMonkey",2710,38,60,36.6,62,"R",-0.0327898228229908,1655,-4,3310,"AL"
"Alabama",2020,2020-11-03,2020-09-20,2020-10-17,2020-10-03,"SurveyMonkey",2675,42,56,36.6,62,"D",0.137621377876048,1656,-4,3311,"AL"
"Alabama",2020,2020-11-03,2020-09-20,2020-10-17,2020-10-03,"SurveyMonkey",2675,42,56,36.6,62,"R",-0.101782694309942,1656,-4,3312,"AL"
"Alabama",2020,2020-11-03,2020-09-20,2020-10-17,2020-10-03,"SurveyMonkey",2675,39,59,36.6,62,"D",0.0635134057223257,1657,-4,3313,"AL"
"Alabama",2020,2020-11-03,2020-09-20,2020-10-17,2020-10-03,"SurveyMonkey",2675,39,59,36.6,62,"R",-0.0495969411393721,1657,-4,3314,"AL"
"Alabama",2020,2020-11-03,2020-09-18,2020-10-16,2020-10-02,"SurveyMonkey",2591,42,56,36.6,62,"D",0.137621377876048,1658,-4,3315,"AL"
"Alabama",2020,2020-11-03,2020-09-18,2020-10-16,2020-10-02,"SurveyMonkey",2591,42,56,36.6,62,"R",-0.101782694309942,1658,-4,3316,"AL"
"Alabama",2020,2020-11-03,2020-09-18,2020-10-16,2020-10-02,"SurveyMonkey",2591,39,59,36.6,62,"D",0.0635134057223257,1659,-4,3317,"AL"
"Alabama",2020,2020-11-03,2020-09-18,2020-10-16,2020-10-02,"SurveyMonkey",2591,39,59,36.6,62,"R",-0.0495969411393721,1659,-4,3318,"AL"
"Alabama",2020,2020-11-03,2020-09-18,2020-10-15,2020-10-01,"SurveyMonkey",2449,42,55,36.6,62,"D",0.137621377876048,1660,-4,3319,"AL"
"Alabama",2020,2020-11-03,2020-09-18,2020-10-15,2020-10-01,"SurveyMonkey",2449,42,55,36.6,62,"R",-0.119801199812621,1660,-4,3320,"AL"
"Alabama",2020,2020-11-03,2020-09-18,2020-10-15,2020-10-01,"SurveyMonkey",2449,39,59,36.6,62,"D",0.0635134057223257,1661,-4,3321,"AL"
"Alabama",2020,2020-11-03,2020-09-18,2020-10-15,2020-10-01,"SurveyMonkey",2449,39,59,36.6,62,"R",-0.0495969411393721,1661,-4,3322,"AL"
"Alabama",2020,2020-11-03,2020-10-11,2020-10-14,2020-10-12,"Moore Information",504,38,55,36.6,62,"D",0.0375379193190652,1662,-3,3323,"AL"
"Alabama",2020,2020-11-03,2020-10-11,2020-10-14,2020-10-12,"Moore Information",504,38,55,36.6,62,"R",-0.119801199812621,1662,-3,3324,"AL"
"Alabama",2020,2020-11-03,2020-09-17,2020-10-14,2020-09-30,"SurveyMonkey",2265,42,55,36.6,62,"D",0.137621377876048,1663,-4,3325,"AL"
"Alabama",2020,2020-11-03,2020-09-17,2020-10-14,2020-09-30,"SurveyMonkey",2265,42,55,36.6,62,"R",-0.119801199812621,1663,-4,3326,"AL"
"Alabama",2020,2020-11-03,2020-09-17,2020-10-14,2020-09-30,"SurveyMonkey",2265,39,59,36.6,62,"D",0.0635134057223257,1664,-4,3327,"AL"
"Alabama",2020,2020-11-03,2020-09-17,2020-10-14,2020-09-30,"SurveyMonkey",2265,39,59,36.6,62,"R",-0.0495969411393721,1664,-4,3328,"AL"
"Alabama",2020,2020-11-03,2020-09-30,2020-10-03,2020-10-01,"Auburn University at Montgomery",1072,37.2,56.8,36.6,62,"D",0.0162605208717803,1665,-4,3329,"AL"
"Alabama",2020,2020-11-03,2020-09-30,2020-10-03,2020-10-01,"Auburn University at Montgomery",1072,37.2,56.8,36.6,62,"R",-0.0875980593179859,1665,-4,3330,"AL"
"Alaska",2020,2020-11-03,2020-10-20,2020-11-01,2020-10-26,"SurveyMonkey",537,45,53,42.8,52.8,"D",0.0501243871825688,1666,-1,3331,"AK"
"Alaska",2020,2020-11-03,2020-10-20,2020-11-01,2020-10-26,"SurveyMonkey",537,45,53,42.8,52.8,"R",0.00378072283990615,1666,-1,3332,"AK"
"Alaska",2020,2020-11-03,2020-10-20,2020-11-01,2020-10-26,"SurveyMonkey",537,46,53,42.8,52.8,"D",0.0721032939013439,1667,-1,3333,"AK"
"Alaska",2020,2020-11-03,2020-10-20,2020-11-01,2020-10-26,"SurveyMonkey",537,46,53,42.8,52.8,"R",0.00378072283990615,1667,-1,3334,"AK"
"Alaska",2020,2020-11-03,2020-10-18,2020-10-31,2020-10-24,"SurveyMonkey",614,45,54,42.8,52.8,"D",0.0501243871825688,1668,-1,3335,"AK"
"Alaska",2020,2020-11-03,2020-10-18,2020-10-31,2020-10-24,"SurveyMonkey",614,45,54,42.8,52.8,"R",0.0224728558520586,1668,-1,3336,"AK"
"Alaska",2020,2020-11-03,2020-10-18,2020-10-31,2020-10-24,"SurveyMonkey",614,45,54,42.8,52.8,"D",0.0501243871825688,1669,-1,3337,"AK"
"Alaska",2020,2020-11-03,2020-10-18,2020-10-31,2020-10-24,"SurveyMonkey",614,45,54,42.8,52.8,"R",0.0224728558520586,1669,-1,3338,"AK"
"Alaska",2020,2020-11-03,2020-10-17,2020-10-30,2020-10-23,"SurveyMonkey",638,45,53,42.8,52.8,"D",0.0501243871825688,1670,-1,3339,"AK"
